"Season","TeamID","Wins","Loses","WinsAtHome","WinsAtAway","WinsAtNeutral","LosesAtHome","LosesAtAway","LosesAtNeutral","WinPer","WinPerHome","WinPerAway","WinPerNeut","WinPerNotHome"
2007,1236,9,17,5,4,0,12,5,0,0.346153846153846,0.294117647058824,0.444444444444444,NA,0.444444444444444
2007,1238,20,13,7,8,5,10,2,1,0.606060606060606,0.411764705882353,0.8,0.833333333333333,0.8125
2007,1287,10,18,6,4,0,10,8,0,0.357142857142857,0.375,0.333333333333333,NA,0.333333333333333
2007,1318,13,19,10,2,1,14,2,3,0.40625,0.416666666666667,0.5,0.25,0.375
2007,1422,16,14,10,6,0,9,4,1,0.533333333333333,0.526315789473684,0.6,0,0.545454545454545
2007,1145,12,19,4,7,1,9,9,1,0.387096774193548,0.307692307692308,0.4375,0.5,0.444444444444444
2007,1168,18,10,10,7,1,7,2,1,0.642857142857143,0.588235294117647,0.777777777777778,0.5,0.727272727272727
2007,1194,15,15,10,5,0,12,2,1,0.5,0.454545454545455,0.714285714285714,0,0.625
2007,1241,7,23,4,2,1,11,10,2,0.233333333333333,0.266666666666667,0.166666666666667,0.333333333333333,0.2
2007,1256,10,20,7,3,0,14,4,2,0.333333333333333,0.333333333333333,0.428571428571429,0,0.333333333333333
2007,1290,18,15,10,6,2,11,1,3,0.545454545454545,0.476190476190476,0.857142857142857,0.4,0.666666666666667
2007,1334,11,19,5,4,2,10,6,3,0.366666666666667,0.333333333333333,0.4,0.4,0.4
2007,1346,13,15,8,5,0,10,5,0,0.464285714285714,0.444444444444444,0.5,NA,0.5
2007,1373,20,12,10,8,2,7,4,1,0.625,0.588235294117647,0.666666666666667,0.666666666666667,0.666666666666667
2007,1175,20,12,8,9,3,9,1,2,0.625,0.470588235294118,0.9,0.6,0.8
2007,1220,21,9,10,9,2,6,1,2,0.7,0.625,0.9,0.5,0.785714285714286
2007,1227,13,18,8,4,1,10,5,3,0.419354838709677,0.444444444444444,0.444444444444444,0.25,0.384615384615385
2007,1358,18,10,8,8,2,7,2,1,0.642857142857143,0.533333333333333,0.8,0.666666666666667,0.769230769230769
2007,1369,10,20,5,5,0,10,8,2,0.333333333333333,0.333333333333333,0.384615384615385,0,0.333333333333333
2007,1398,11,20,6,3,2,14,6,0,0.354838709677419,0.3,0.333333333333333,1,0.454545454545455
2007,1132,11,18,7,3,1,10,7,1,0.379310344827586,0.411764705882353,0.3,0.5,0.333333333333333
2007,1137,22,9,10,11,1,6,2,1,0.709677419354839,0.625,0.846153846153846,0.5,0.8
2007,1197,18,13,8,6,4,9,2,2,0.580645161290323,0.470588235294118,0.75,0.666666666666667,0.714285714285714
2007,1216,13,18,7,5,1,12,5,1,0.419354838709677,0.368421052631579,0.5,0.5,0.5
2007,1239,13,14,10,3,0,12,1,1,0.481481481481481,0.454545454545455,0.75,0,0.6
2007,1293,14,13,6,8,0,7,5,1,0.518518518518518,0.461538461538462,0.615384615384615,0,0.571428571428571
2007,1371,12,16,10,1,1,9,5,2,0.428571428571429,0.526315789473684,0.166666666666667,0.333333333333333,0.222222222222222
2007,1428,11,19,9,1,1,11,6,2,0.366666666666667,0.45,0.142857142857143,0.333333333333333,0.2
2007,1435,19,11,14,4,1,6,3,2,0.633333333333333,0.7,0.571428571428571,0.333333333333333,0.5
2007,1285,15,15,9,5,1,7,5,3,0.5,0.5625,0.5,0.25,0.428571428571429
2007,1306,10,19,4,5,1,12,6,1,0.344827586206897,0.25,0.454545454545455,0.5,0.461538461538462
2007,1399,18,13,12,5,1,9,1,3,0.580645161290323,0.571428571428571,0.833333333333333,0.25,0.6
2007,1427,4,22,3,1,0,13,9,0,0.153846153846154,0.1875,0.1,NA,0.1
2007,1106,9,20,6,3,0,11,5,4,0.310344827586207,0.352941176470588,0.375,0,0.25
2007,1111,22,7,9,9,4,5,1,1,0.758620689655172,0.642857142857143,0.9,0.8,0.866666666666667
2007,1186,12,14,7,5,0,11,3,0,0.461538461538462,0.388888888888889,0.625,NA,0.625
2007,1292,14,17,6,7,1,7,6,4,0.451612903225806,0.461538461538462,0.538461538461538,0.2,0.444444444444444
2007,1355,6,24,4,2,0,13,8,3,0.2,0.235294117647059,0.2,0,0.153846153846154
2007,1271,3,27,0,2,1,14,11,2,0.1,0,0.153846153846154,0.333333333333333,0.1875
2007,1299,13,17,6,6,1,10,3,4,0.433333333333333,0.375,0.666666666666667,0.2,0.5
2007,1313,11,19,7,3,1,12,4,3,0.366666666666667,0.368421052631579,0.428571428571429,0.25,0.363636363636364
2007,1359,15,16,8,6,1,10,4,2,0.483870967741935,0.444444444444444,0.6,0.333333333333333,0.538461538461538
2007,1453,16,15,9,6,1,10,5,0,0.516129032258065,0.473684210526316,0.545454545454545,1,0.583333333333333
2007,1310,22,11,9,9,4,4,6,1,0.666666666666667,0.692307692307692,0.6,0.8,0.65
2007,1396,12,18,9,3,0,11,5,2,0.4,0.45,0.375,0,0.3
2007,1402,6,20,5,1,0,13,7,0,0.230769230769231,0.277777777777778,0.125,NA,0.125
2007,1122,19,11,11,7,1,8,2,1,0.633333333333333,0.578947368421053,0.777777777777778,0.5,0.727272727272727
2007,1240,8,20,5,2,1,12,7,1,0.285714285714286,0.294117647058824,0.222222222222222,0.5,0.272727272727273
2007,1251,11,17,8,3,0,11,4,2,0.392857142857143,0.421052631578947,0.428571428571429,0,0.333333333333333
2007,1270,13,17,8,4,1,11,3,3,0.433333333333333,0.421052631578947,0.571428571428571,0.25,0.454545454545455
2007,1273,11,17,7,4,0,11,5,1,0.392857142857143,0.388888888888889,0.444444444444444,0,0.4
2007,1353,9,19,7,2,0,9,8,2,0.321428571428571,0.4375,0.2,0,0.166666666666667
2007,1354,13,17,9,4,0,12,4,1,0.433333333333333,0.428571428571429,0.5,0,0.444444444444444
2007,1360,15,14,6,6,3,8,5,1,0.517241379310345,0.428571428571429,0.545454545454545,0.75,0.6
2007,1413,5,23,4,1,0,14,7,2,0.178571428571429,0.222222222222222,0.125,0,0.1
2007,1418,8,21,6,2,0,14,7,0,0.275862068965517,0.3,0.222222222222222,NA,0.222222222222222
2007,1421,8,19,3,5,0,13,6,0,0.296296296296296,0.1875,0.454545454545455,NA,0.454545454545455
2007,1363,5,25,4,1,0,16,7,2,0.166666666666667,0.2,0.125,0,0.1
2007,1288,13,18,8,4,1,12,5,1,0.419354838709677,0.4,0.444444444444444,0.5,0.454545454545455
2007,1146,6,20,3,2,1,12,6,2,0.230769230769231,0.2,0.25,0.333333333333333,0.272727272727273
2007,1205,8,21,6,2,0,14,5,2,0.275862068965517,0.3,0.285714285714286,0,0.222222222222222
2007,1463,13,13,7,6,0,8,5,0,0.5,0.466666666666667,0.545454545454545,NA,0.545454545454545
2007,1171,9,18,6,3,0,11,7,0,0.333333333333333,0.352941176470588,0.3,NA,0.3
2007,1294,3,23,2,1,0,15,8,0,0.115384615384615,0.117647058823529,0.111111111111111,NA,0.111111111111111
2007,1380,10,21,6,4,0,12,6,3,0.32258064516129,0.333333333333333,0.4,0,0.307692307692308
2007,1189,5,23,2,3,0,12,9,2,0.178571428571429,0.142857142857143,0.25,0,0.214285714285714
2007,1411,11,17,4,6,1,10,6,1,0.392857142857143,0.285714285714286,0.5,0.5,0.5
2007,1383,9,22,5,4,0,13,7,2,0.290322580645161,0.277777777777778,0.363636363636364,0,0.307692307692308
2007,1174,5,26,3,1,1,13,11,2,0.161290322580645,0.1875,0.0833333333333333,0.333333333333333,0.133333333333333
2007,1108,10,19,7,3,0,12,3,4,0.344827586206897,0.368421052631579,0.5,0,0.3
2007,1212,10,14,7,3,0,11,2,1,0.416666666666667,0.388888888888889,0.6,0,0.5
2007,1154,4,23,2,2,0,13,9,1,0.148148148148148,0.133333333333333,0.181818181818182,0,0.166666666666667
2007,1115,10,19,6,3,1,15,3,1,0.344827586206897,0.285714285714286,0.5,0.5,0.5
2007,1311,7,22,5,2,0,16,4,2,0.241379310344828,0.238095238095238,0.333333333333333,0,0.25
2007,1126,7,21,4,3,0,13,7,1,0.25,0.235294117647059,0.3,0,0.272727272727273
2007,1445,2,24,0,2,0,19,3,2,0.0769230769230769,0,0.4,0,0.285714285714286
2007,1341,6,22,4,2,0,15,5,2,0.214285714285714,0.210526315789474,0.285714285714286,0,0.222222222222222
2007,1233,2,28,1,1,0,15,10,3,0.0666666666666667,0.0625,0.0909090909090909,0,0.0714285714285714
2007,1316,1,26,1,0,0,14,11,1,0.037037037037037,0.0666666666666667,0,0,0
2008,1272,33,1,20,10,3,0,1,0,0.970588235294118,1,0.909090909090909,1,0.928571428571429
2008,1350,16,14,9,6,1,7,6,1,0.533333333333333,0.5625,0.5,0.5,0.5
2008,1205,15,16,8,5,2,10,3,3,0.483870967741935,0.444444444444444,0.625,0.4,0.538461538461538
2008,1246,18,12,14,4,0,6,4,2,0.6,0.7,0.5,0,0.4
2008,1404,15,16,6,8,1,9,6,1,0.483870967741935,0.4,0.571428571428571,0.5,0.5625
2008,1146,10,16,6,3,1,11,5,0,0.384615384615385,0.352941176470588,0.375,1,0.444444444444444
2008,1163,24,8,16,7,1,4,1,3,0.75,0.8,0.875,0.25,0.666666666666667
2008,1328,22,11,14,4,4,6,3,2,0.666666666666667,0.7,0.571428571428571,0.666666666666667,0.615384615384615
2008,1102,14,14,10,3,1,7,4,3,0.5,0.588235294117647,0.428571428571429,0.25,0.363636363636364
2008,1104,17,16,13,1,3,9,5,2,0.515151515151515,0.590909090909091,0.166666666666667,0.6,0.363636363636364
2008,1116,22,11,15,2,5,7,1,3,0.666666666666667,0.681818181818182,0.666666666666667,0.625,0.636363636363636
2008,1125,24,8,10,9,5,5,1,2,0.75,0.666666666666667,0.9,0.714285714285714,0.823529411764706
2008,1129,24,8,10,12,2,3,5,0,0.75,0.769230769230769,0.705882352941177,1,0.736842105263158
2008,1131,14,17,7,6,1,10,6,1,0.451612903225806,0.411764705882353,0.5,0.5,0.5
2008,1135,19,9,9,10,0,6,3,0,0.678571428571429,0.6,0.769230769230769,NA,0.769230769230769
2008,1139,29,3,14,11,4,2,1,0,0.90625,0.875,0.916666666666667,1,0.9375
2008,1147,9,21,5,3,1,14,6,1,0.3,0.263157894736842,0.333333333333333,0.5,0.363636363636364
2008,1150,20,13,13,4,3,7,3,3,0.606060606060606,0.65,0.571428571428571,0.5,0.538461538461538
2008,1156,19,12,10,6,3,8,3,1,0.612903225806452,0.555555555555556,0.666666666666667,0.75,0.692307692307692
2008,1159,18,14,9,8,1,9,5,0,0.5625,0.5,0.615384615384615,1,0.642857142857143
2008,1166,21,10,15,5,1,7,2,1,0.67741935483871,0.681818181818182,0.714285714285714,0.5,0.666666666666667
2008,1168,23,8,10,9,4,5,3,0,0.741935483870968,0.666666666666667,0.75,1,0.8125
2008,1180,12,20,7,3,2,10,9,1,0.375,0.411764705882353,0.25,0.666666666666667,0.333333333333333
2008,1181,27,5,15,8,4,2,1,2,0.84375,0.882352941176471,0.888888888888889,0.666666666666667,0.8
2008,1182,17,13,11,5,1,8,4,1,0.566666666666667,0.578947368421053,0.555555555555556,0.5,0.545454545454545
2008,1196,21,11,15,3,3,6,4,1,0.65625,0.714285714285714,0.428571428571429,0.75,0.545454545454545
2008,1199,19,14,13,4,2,6,4,4,0.575757575757576,0.684210526315789,0.5,0.333333333333333,0.428571428571429
2008,1200,11,17,7,4,0,9,7,1,0.392857142857143,0.4375,0.363636363636364,0,0.333333333333333
2008,1201,12,19,10,2,0,12,6,1,0.387096774193548,0.454545454545455,0.25,0,0.222222222222222
2008,1206,23,10,13,5,5,7,1,2,0.696969696969697,0.65,0.833333333333333,0.714285714285714,0.769230769230769
2008,1208,16,16,10,2,4,8,5,3,0.5,0.555555555555556,0.285714285714286,0.571428571428571,0.428571428571429
2008,1222,22,9,16,4,2,5,2,2,0.709677419354839,0.761904761904762,0.666666666666667,0.5,0.6
2008,1234,13,19,10,3,0,8,8,3,0.40625,0.555555555555556,0.272727272727273,0,0.214285714285714
2008,1235,13,18,11,1,1,10,6,2,0.419354838709677,0.523809523809524,0.142857142857143,0.333333333333333,0.2
2008,1241,13,17,9,3,1,11,5,1,0.433333333333333,0.45,0.375,0.5,0.4
2008,1242,30,3,18,8,4,3,0,0,0.909090909090909,0.857142857142857,1,1,1
2008,1243,19,11,14,3,2,5,2,4,0.633333333333333,0.736842105263158,0.6,0.333333333333333,0.454545454545455
2008,1269,21,10,11,7,3,6,3,1,0.67741935483871,0.647058823529412,0.7,0.75,0.714285714285714
2008,1276,10,22,6,2,2,10,9,3,0.3125,0.375,0.181818181818182,0.4,0.25
2008,1285,12,16,5,5,2,9,6,1,0.428571428571429,0.357142857142857,0.454545454545455,0.666666666666667,0.5
2008,1294,11,16,7,3,1,12,4,0,0.407407407407407,0.368421052631579,0.428571428571429,1,0.5
2008,1298,16,14,8,8,0,7,6,1,0.533333333333333,0.533333333333333,0.571428571428571,0,0.533333333333333
2008,1307,24,8,16,8,0,5,2,1,0.75,0.761904761904762,0.8,0,0.727272727272727
2008,1320,17,14,10,6,1,7,6,1,0.548387096774194,0.588235294117647,0.5,0.5,0.5
2008,1325,19,12,12,5,2,8,1,3,0.612903225806452,0.6,0.833333333333333,0.4,0.636363636363636
2008,1329,16,15,12,2,2,8,3,4,0.516129032258065,0.6,0.4,0.333333333333333,0.363636363636364
2008,1338,26,9,16,5,5,7,2,0,0.742857142857143,0.695652173913043,0.714285714285714,1,0.833333333333333
2008,1348,21,11,11,5,5,6,4,1,0.65625,0.647058823529412,0.555555555555556,0.833333333333333,0.666666666666667
2008,1353,11,20,8,3,0,10,10,0,0.354838709677419,0.444444444444444,0.230769230769231,NA,0.230769230769231
2008,1360,20,13,12,7,1,6,5,2,0.606060606060606,0.666666666666667,0.583333333333333,0.333333333333333,0.533333333333333
2008,1361,19,12,10,6,3,7,3,2,0.612903225806452,0.588235294117647,0.666666666666667,0.6,0.642857142857143
2008,1364,22,8,10,10,2,4,3,1,0.733333333333333,0.714285714285714,0.769230769230769,0.666666666666667,0.75
2008,1368,13,13,7,6,0,8,4,1,0.5,0.466666666666667,0.6,0,0.545454545454545
2008,1376,14,18,8,3,3,6,9,3,0.4375,0.571428571428571,0.25,0.5,0.333333333333333
2008,1383,7,22,4,3,0,12,10,0,0.241379310344828,0.25,0.230769230769231,NA,0.230769230769231
2008,1387,16,15,11,3,2,9,5,1,0.516129032258065,0.55,0.375,0.666666666666667,0.454545454545455
2008,1390,26,7,16,7,3,5,1,1,0.787878787878788,0.761904761904762,0.875,0.75,0.833333333333333
2008,1397,28,4,15,9,4,2,0,2,0.875,0.882352941176471,1,0.666666666666667,0.866666666666667
2008,1401,23,10,15,4,4,5,4,1,0.696969696969697,0.75,0.5,0.8,0.615384615384615
2008,1406,13,18,11,1,1,13,4,1,0.419354838709677,0.458333333333333,0.2,0.5,0.285714285714286
2008,1408,16,15,9,4,3,8,6,1,0.516129032258065,0.529411764705882,0.4,0.75,0.5
2008,1414,17,16,11,3,3,10,2,4,0.515151515151515,0.523809523809524,0.6,0.428571428571429,0.5
2008,1417,30,3,15,9,6,1,2,0,0.909090909090909,0.9375,0.818181818181818,1,0.882352941176471
2008,1421,19,9,12,7,0,6,3,0,0.678571428571429,0.666666666666667,0.7,NA,0.7
2008,1422,19,12,10,7,2,8,3,1,0.612903225806452,0.555555555555556,0.7,0.666666666666667,0.692307692307692
2008,1424,25,7,19,6,0,5,2,0,0.78125,0.791666666666667,0.75,NA,0.75
2008,1428,16,14,10,4,2,9,4,1,0.533333333333333,0.526315789473684,0.5,0.666666666666667,0.545454545454545
2008,1429,23,10,16,5,2,8,0,2,0.696969696969697,0.666666666666667,1,0.5,0.777777777777778
2008,1431,19,13,13,3,3,10,2,1,0.59375,0.565217391304348,0.6,0.75,0.666666666666667
2008,1433,24,7,12,9,3,3,1,3,0.774193548387097,0.8,0.9,0.5,0.75
2008,1437,20,12,12,4,4,7,3,2,0.625,0.631578947368421,0.571428571428571,0.666666666666667,0.615384615384615
2008,1439,19,13,12,4,3,8,2,3,0.59375,0.6,0.666666666666667,0.5,0.583333333333333
2008,1441,9,21,7,1,1,13,6,2,0.3,0.35,0.142857142857143,0.333333333333333,0.2
2008,1443,25,6,12,9,4,3,1,2,0.806451612903226,0.8,0.9,0.666666666666667,0.8125
2008,1447,23,8,13,10,0,5,3,0,0.741935483870968,0.722222222222222,0.769230769230769,NA,0.769230769230769
2008,1448,17,13,15,2,0,10,2,1,0.566666666666667,0.6,0.5,0,0.4
2008,1450,24,8,9,10,5,3,4,1,0.75,0.75,0.714285714285714,0.833333333333333,0.75
2008,1453,15,15,11,3,1,12,3,0,0.5,0.478260869565217,0.5,1,0.571428571428571
2008,1110,21,11,11,10,0,7,4,0,0.65625,0.611111111111111,0.714285714285714,NA,0.714285714285714
2008,1130,14,17,11,2,1,7,8,2,0.451612903225806,0.611111111111111,0.2,0.333333333333333,0.230769230769231
2008,1132,13,17,8,4,1,10,5,2,0.433333333333333,0.444444444444444,0.444444444444444,0.333333333333333,0.416666666666667
2008,1137,12,19,7,4,1,12,6,1,0.387096774193548,0.368421052631579,0.4,0.5,0.416666666666667
2008,1140,27,7,16,8,3,5,0,2,0.794117647058823,0.761904761904762,1,0.6,0.846153846153846
2008,1153,13,18,10,3,0,10,7,1,0.419354838709677,0.5,0.3,0,0.272727272727273
2008,1165,21,5,11,10,0,4,1,0,0.807692307692308,0.733333333333333,0.909090909090909,NA,0.909090909090909
2008,1169,19,10,9,9,1,5,3,2,0.655172413793103,0.642857142857143,0.75,0.333333333333333,0.666666666666667
2008,1171,9,18,5,3,1,12,6,0,0.333333333333333,0.294117647058824,0.333333333333333,1,0.4
2008,1173,21,10,14,6,1,6,3,1,0.67741935483871,0.7,0.666666666666667,0.5,0.636363636363636
2008,1178,6,23,5,1,0,13,10,0,0.206896551724138,0.277777777777778,0.0909090909090909,NA,0.0909090909090909
2008,1203,9,17,8,1,0,12,4,1,0.346153846153846,0.4,0.2,0,0.166666666666667
2008,1207,27,5,16,8,3,4,0,1,0.84375,0.8,1,0.75,0.916666666666667
2008,1221,15,14,8,7,0,8,6,0,0.517241379310345,0.5,0.538461538461538,NA,0.538461538461538
2008,1227,17,15,11,5,1,10,2,3,0.53125,0.523809523809524,0.714285714285714,0.25,0.545454545454545
2008,1264,12,19,6,5,1,11,8,0,0.387096774193548,0.352941176470588,0.384615384615385,1,0.428571428571429
2008,1266,23,9,15,5,3,5,2,2,0.71875,0.75,0.714285714285714,0.6,0.666666666666667
2008,1273,10,19,5,4,1,11,7,1,0.344827586206897,0.3125,0.363636363636364,0.5,0.384615384615385
2008,1278,20,13,12,4,4,8,4,1,0.606060606060606,0.6,0.5,0.8,0.615384615384615
2008,1279,21,10,14,2,5,7,2,1,0.67741935483871,0.666666666666667,0.5,0.833333333333333,0.7
2008,1280,22,10,12,7,3,4,3,3,0.6875,0.75,0.7,0.5,0.625
2008,1293,16,13,12,4,0,9,2,2,0.551724137931034,0.571428571428571,0.666666666666667,0,0.5
2008,1304,19,12,15,2,2,8,3,1,0.612903225806452,0.652173913043478,0.4,0.666666666666667,0.5
2008,1313,16,15,9,6,1,13,1,1,0.516129032258065,0.409090909090909,0.857142857142857,0.5,0.777777777777778
2008,1332,18,13,12,5,1,7,3,3,0.580645161290323,0.631578947368421,0.625,0.25,0.5
2008,1334,20,10,10,8,2,6,3,1,0.666666666666667,0.625,0.727272727272727,0.666666666666667,0.714285714285714
2008,1352,26,7,11,14,1,2,4,1,0.787878787878788,0.846153846153846,0.777777777777778,0.5,0.75
2008,1380,10,18,6,4,0,12,4,2,0.357142857142857,0.333333333333333,0.5,0,0.4
2008,1388,24,6,14,6,4,5,1,0,0.8,0.736842105263158,0.857142857142857,1,0.909090909090909
2008,1403,15,15,13,1,1,10,2,3,0.5,0.565217391304348,0.333333333333333,0.25,0.285714285714286
2008,1405,11,19,9,1,1,15,3,1,0.366666666666667,0.375,0.25,0.5,0.333333333333333
2008,1411,7,25,4,3,0,15,7,3,0.21875,0.210526315789474,0.3,0,0.230769230769231
2008,1412,22,10,14,7,1,5,1,4,0.6875,0.736842105263158,0.875,0.2,0.615384615384615
2008,1420,23,8,12,9,2,7,1,0,0.741935483870968,0.631578947368421,0.9,1,0.916666666666667
2008,1423,20,13,12,5,3,9,3,1,0.606060606060606,0.571428571428571,0.625,0.75,0.666666666666667
2008,1435,26,7,19,4,3,6,0,1,0.787878787878788,0.76,1,0.75,0.875
2008,1445,10,18,7,2,1,12,5,1,0.357142857142857,0.368421052631579,0.285714285714286,0.5,0.333333333333333
2008,1451,15,13,11,4,0,9,2,2,0.535714285714286,0.55,0.666666666666667,0,0.5
2008,1462,27,6,16,7,4,4,1,1,0.818181818181818,0.8,0.875,0.8,0.846153846153846
2008,1463,12,15,7,5,0,10,5,0,0.444444444444444,0.411764705882353,0.5,NA,0.5
2008,1106,17,10,8,8,1,7,2,1,0.62962962962963,0.533333333333333,0.8,0.5,0.75
2008,1124,20,10,11,6,3,4,4,2,0.666666666666667,0.733333333333333,0.6,0.6,0.6
2008,1142,11,18,6,4,1,11,5,2,0.379310344827586,0.352941176470588,0.444444444444444,0.333333333333333,0.416666666666667
2008,1185,14,17,10,3,1,11,4,2,0.451612903225806,0.476190476190476,0.428571428571429,0.333333333333333,0.4
2008,1210,15,17,6,6,3,8,7,2,0.46875,0.428571428571429,0.461538461538462,0.6,0.5
2008,1211,25,7,13,7,5,3,1,3,0.78125,0.8125,0.875,0.625,0.75
2008,1214,18,12,11,5,2,9,2,1,0.6,0.55,0.714285714285714,0.666666666666667,0.7
2008,1217,8,22,7,0,1,15,6,1,0.266666666666667,0.318181818181818,0,0.5,0.125
2008,1228,16,19,7,3,6,8,8,3,0.457142857142857,0.466666666666667,0.272727272727273,0.666666666666667,0.45
2008,1239,17,13,8,7,2,10,2,1,0.566666666666667,0.444444444444444,0.777777777777778,0.666666666666667,0.75
2008,1259,19,14,11,6,2,11,2,1,0.575757575757576,0.5,0.75,0.666666666666667,0.727272727272727
2008,1265,18,14,10,6,2,7,2,5,0.5625,0.588235294117647,0.75,0.285714285714286,0.533333333333333
2008,1268,18,14,13,5,0,4,6,4,0.5625,0.764705882352941,0.454545454545455,0,0.333333333333333
2008,1299,12,16,6,5,1,11,3,2,0.428571428571429,0.352941176470588,0.625,0.333333333333333,0.545454545454545
2008,1330,17,15,12,5,0,8,4,3,0.53125,0.6,0.555555555555556,0,0.416666666666667
2008,1339,8,22,4,2,2,12,8,2,0.266666666666667,0.25,0.2,0.5,0.285714285714286
2008,1343,5,22,5,0,0,13,7,2,0.185185185185185,0.277777777777778,0,0,0
2008,1346,15,15,7,8,0,8,7,0,0.5,0.466666666666667,0.533333333333333,NA,0.533333333333333
2008,1359,12,16,5,7,0,9,7,0,0.428571428571429,0.357142857142857,0.5,NA,0.5
2008,1371,17,15,11,4,2,8,6,1,0.53125,0.578947368421053,0.4,0.666666666666667,0.461538461538462
2008,1416,16,15,12,3,1,8,4,3,0.516129032258065,0.6,0.428571428571429,0.25,0.363636363636364
2008,1438,15,15,11,4,0,7,6,2,0.5,0.611111111111111,0.4,0,0.333333333333333
2008,1444,20,12,11,7,2,9,1,2,0.625,0.55,0.875,0.5,0.75
2008,1458,29,4,16,10,3,2,2,0,0.878787878787879,0.888888888888889,0.833333333333333,1,0.866666666666667
2008,1114,18,11,11,6,1,7,3,1,0.620689655172414,0.611111111111111,0.666666666666667,0.5,0.636363636363636
2008,1119,14,16,7,7,0,9,7,0,0.466666666666667,0.4375,0.5,NA,0.5
2008,1155,23,9,14,6,3,5,2,2,0.71875,0.736842105263158,0.75,0.6,0.692307692307692
2008,1162,13,15,6,6,1,9,6,0,0.464285714285714,0.4,0.5,1,0.538461538461538
2008,1195,10,21,4,5,1,13,7,1,0.32258064516129,0.235294117647059,0.416666666666667,0.5,0.428571428571429
2008,1231,25,7,17,7,1,3,2,2,0.78125,0.85,0.777777777777778,0.333333333333333,0.666666666666667
2008,1248,15,15,8,7,0,9,5,1,0.5,0.470588235294118,0.583333333333333,0,0.538461538461538
2008,1261,12,18,9,3,0,8,6,4,0.4,0.529411764705882,0.333333333333333,0,0.230769230769231
2008,1281,16,16,13,2,1,9,4,3,0.5,0.590909090909091,0.333333333333333,0.25,0.3
2008,1323,24,7,17,5,2,4,0,3,0.774193548387097,0.80952380952381,1,0.4,0.7
2008,1326,19,13,14,4,1,8,3,2,0.59375,0.636363636363636,0.571428571428571,0.333333333333333,0.5
2008,1336,15,16,13,2,0,8,4,4,0.483870967741935,0.619047619047619,0.333333333333333,0,0.2
2008,1382,8,22,5,1,2,14,8,0,0.266666666666667,0.263157894736842,0.111111111111111,1,0.272727272727273
2008,1386,21,12,8,9,4,6,5,1,0.636363636363636,0.571428571428571,0.642857142857143,0.8,0.684210526315789
2008,1393,19,13,14,4,1,6,5,2,0.59375,0.7,0.444444444444444,0.333333333333333,0.416666666666667
2008,1400,27,6,16,7,4,3,1,2,0.818181818181818,0.842105263157895,0.875,0.666666666666667,0.785714285714286
2008,1409,20,13,13,3,4,10,2,1,0.606060606060606,0.565217391304348,0.6,0.8,0.7
2008,1426,17,11,10,4,3,8,3,0,0.607142857142857,0.555555555555556,0.571428571428571,1,0.7
2008,1112,18,14,10,6,2,7,6,1,0.5625,0.588235294117647,0.5,0.666666666666667,0.533333333333333
2008,1120,14,16,8,4,2,7,7,2,0.466666666666667,0.533333333333333,0.363636363636364,0.5,0.4
2008,1138,9,20,7,1,1,12,6,2,0.310344827586207,0.368421052631579,0.142857142857143,0.333333333333333,0.2
2008,1157,10,15,8,2,0,12,3,0,0.4,0.4,0.4,NA,0.4
2008,1176,10,19,9,0,1,16,3,0,0.344827586206897,0.36,0,1,0.25
2008,1255,6,22,4,2,0,15,5,2,0.214285714285714,0.210526315789474,0.285714285714286,0,0.222222222222222
2008,1260,10,19,6,4,0,12,6,1,0.344827586206897,0.333333333333333,0.4,0,0.363636363636364
2008,1275,17,15,9,4,4,10,3,2,0.53125,0.473684210526316,0.571428571428571,0.666666666666667,0.615384615384615
2008,1277,25,8,17,4,4,6,0,2,0.757575757575758,0.739130434782609,1,0.666666666666667,0.8
2008,1286,13,15,9,3,1,12,3,0,0.464285714285714,0.428571428571429,0.5,1,0.571428571428571
2008,1287,13,15,9,4,0,12,3,0,0.464285714285714,0.428571428571429,0.571428571428571,NA,0.571428571428571
2008,1305,20,11,12,7,1,9,2,0,0.645161290322581,0.571428571428571,0.777777777777778,1,0.8
2008,1372,22,5,10,11,1,3,1,1,0.814814814814815,0.769230769230769,0.916666666666667,0.5,0.857142857142857
2008,1373,22,10,13,8,1,6,4,0,0.6875,0.684210526315789,0.666666666666667,1,0.692307692307692
2008,1395,13,16,12,1,0,12,4,0,0.448275862068966,0.5,0.2,NA,0.2
2008,1449,16,16,12,4,0,7,6,3,0.5,0.631578947368421,0.4,0,0.307692307692308
2008,1455,11,20,8,2,1,10,7,3,0.354838709677419,0.444444444444444,0.222222222222222,0.25,0.230769230769231
2008,1464,7,21,4,2,1,14,7,0,0.25,0.222222222222222,0.222222222222222,1,0.3
2008,1107,15,15,8,7,0,9,5,1,0.5,0.470588235294118,0.583333333333333,0,0.538461538461538
2008,1127,14,16,9,5,0,10,6,0,0.466666666666667,0.473684210526316,0.454545454545455,NA,0.454545454545455
2008,1133,17,15,10,6,1,7,6,2,0.53125,0.588235294117647,0.5,0.333333333333333,0.466666666666667
2008,1143,16,15,10,5,1,6,8,1,0.516129032258065,0.625,0.384615384615385,0.5,0.4
2008,1216,18,16,10,4,4,13,3,0,0.529411764705882,0.434782608695652,0.571428571428571,1,0.727272727272727
2008,1219,13,14,9,3,1,11,1,2,0.481481481481481,0.45,0.75,0.333333333333333,0.571428571428571
