"Season","TeamID","TotalPossessionTime","PossessionTimePerGame(S)","PossessionTimePerGame(M)"
2011,1335,33266,1188.07142857143,19.8011904761905
2011,1171,33577,1199.17857142857,19.9863095238095
2011,1344,36655,1145.46875,19.0911458333333
2011,1346,39263,1266.54838709677,21.1091397849462
2011,1463,33585,1243.88888888889,20.7314814814815
2011,1389,38980,1181.21212121212,19.6868686868687
2011,1352,39386,1230.8125,20.5135416666667
2011,1361,42166,1317.6875,21.9614583333333
2011,1253,36106,1164.70967741935,19.4118279569892
2011,1412,38853,1295.1,21.585
2011,1369,36575,1179.83870967742,19.6639784946237
2011,1425,40511,1227.60606060606,20.460101010101
2011,1451,31881,1138.60714285714,18.9767857142857
2011,1429,39084,1221.375,20.35625
2011,1373,33658,1085.74193548387,18.0956989247312
2011,1436,38417,1239.25806451613,20.6543010752688
2011,1270,35615,1271.96428571429,21.1994047619048
2011,1449,40691,1233.06060606061,20.5510101010101
2011,1450,40354,1301.74193548387,21.6956989247312
2011,1112,46295,1361.61764705882,22.6936274509804
2011,1123,34892,1163.06666666667,19.3844444444444
2011,1142,35139,1211.68965517241,20.1948275862069
2011,1170,31971,1229.65384615385,20.4942307692308
2011,1152,33662,1160.75862068966,19.3459770114943
2011,1177,38398,1238.64516129032,20.6440860215054
2011,1181,43543,1280.67647058824,21.3446078431373
2011,1237,37190,1199.67741935484,19.994623655914
2011,1229,38183,1231.70967741935,20.5284946236559
2011,1287,40069,1292.54838709677,21.5424731182796
2011,1251,35076,1209.51724137931,20.1586206896552
2011,1426,29901,1196.04,19.934
2011,1333,36025,1162.09677419355,19.3682795698925
2011,1345,38092,1190.375,19.8395833333333
2011,1349,37602,1253.4,20.89
2011,1234,33357,1076.03225806452,17.9338709677419
2011,1273,38570,1205.3125,20.0885416666667
2011,1420,36214,1207.13333333333,20.1188888888889
2011,1440,30050,1112.96296296296,18.5493827160494
2011,1366,30961,1190.80769230769,19.8467948717949
2011,1442,32058,1187.33333333333,19.7888888888889
2011,1458,43629,1407.38709677419,23.4564516129032
2011,1407,31293,1117.60714285714,18.6267857142857
2011,1119,34773,1199.06896551724,19.9844827586207
2011,1153,43050,1304.54545454545,21.7424242424242
2011,1459,39398,1193.87878787879,19.8979797979798
2011,1187,36872,1229.06666666667,20.4844444444444
2011,1434,40281,1258.78125,20.9796875
2011,1244,36938,1231.26666666667,20.5211111111111
2011,1293,35993,1241.13793103448,20.685632183908
2011,1300,27470,1056.53846153846,17.6089743589744
2011,1219,36888,1272,21.2
2011,1372,31061,1242.44,20.7073333333333
2011,1388,37595,1212.74193548387,20.2123655913978
2011,1385,35721,1116.28125,18.6046875
2011,1390,36299,1170.93548387097,19.5155913978495
2011,1360,33444,1194.42857142857,19.9071428571429
2011,1394,32360,1155.71428571429,19.2619047619048
2011,1404,35825,1155.64516129032,19.260752688172
2011,1416,36839,1270.31034482759,21.1718390804598
2011,1457,33215,1186.25,19.7708333333333
2011,1105,30546,1221.84,20.364
2011,1214,37795,1219.1935483871,20.3198924731183
2011,1126,37475,1292.24137931034,21.5373563218391
2011,1203,37955,1224.35483870968,20.4059139784946
2011,1133,35587,1147.96774193548,19.1327956989247
2011,1143,37765,1218.22580645161,20.3037634408602
2011,1157,36365,1253.96551724138,20.8994252873563
2011,1103,42419,1247.61764705882,20.7936274509804
2011,1202,37811,1260.36666666667,21.0061111111111
2011,1402,32628,1125.10344827586,18.751724137931
2011,1139,43666,1408.58064516129,23.4763440860215
2011,1257,41978,1234.64705882353,20.5774509803922
2011,1209,40601,1309.70967741935,21.8284946236559
2011,1282,36016,1241.93103448276,20.6988505747126
2011,1146,29798,1146.07692307692,19.1012820512821
2011,1294,31279,1078.58620689655,17.9764367816092
2011,1461,33218,1145.44827586207,19.0908045977012
2011,1306,35152,1212.13793103448,20.2022988505747
2011,1113,36977,1192.8064516129,19.8801075268817
2011,1240,39147,1349.89655172414,22.498275862069
2011,1317,35396,1141.8064516129,19.0301075268817
2011,1284,32098,1069.93333333333,17.8322222222222
2011,1125,42665,1254.85294117647,20.9142156862745
2011,1265,38354,1162.24242424242,19.3707070707071
2011,1225,35874,1195.8,19.93
2011,1455,42098,1358,22.6333333333333
2011,1315,37780,1302.75862068966,21.7126436781609
2011,1427,35180,1213.10344827586,20.2183908045977
2011,1191,36656,1264,21.0666666666667
2011,1453,37602,1212.96774193548,20.2161290322581
2011,1375,30730,1181.92307692308,19.6987179487179
2011,1381,33185,1185.17857142857,19.7529761904762
2011,1292,36631,1181.64516129032,19.6940860215054
2011,1368,32383,1245.5,20.7583333333333
2011,1428,35880,1196,19.9333333333333
2011,1310,35516,1109.875,18.4979166666667
2011,1116,37569,1211.90322580645,20.1983870967742
2011,1198,32197,1149.89285714286,19.164880952381
2011,1278,14978,483.161290322581,8.05268817204301
2011,1281,39862,1245.6875,20.7614583333333
2011,1220,38769,1250.61290322581,20.8435483870968
2011,1192,35097,1210.24137931034,20.1706896551724
2011,1129,41331,1333.25806451613,22.2209677419355
2011,1249,30248,1163.38461538462,19.3897435897436
2011,1182,37073,1278.37931034483,21.3063218390805
2011,1347,29466,1133.30769230769,18.8884615384615
2011,1102,35037,1251.32142857143,20.8553571428571
2011,1267,37455,1208.22580645161,20.1370967741935
2011,1460,34783,1122.03225806452,18.7005376344086
2011,1175,35326,1261.64285714286,21.027380952381
2011,1358,32520,1204.44444444444,20.0740740740741
2012,1434,36325,1171.77419354839,19.5295698924731
2012,1112,41108,1209.05882352941,20.1509803921569
2012,1280,35015,1094.21875,18.2369791666667
2012,1184,38697,1289.9,21.4983333333333
2012,1385,35233,1101.03125,18.3505208333333
2012,1456,35974,1160.45161290323,19.3408602150538
2012,1103,39135,1222.96875,20.3828125
2012,1182,34550,1151.66666666667,19.1944444444444
2012,1250,37674,1177.3125,19.621875
2012,1251,34091,1175.55172413793,19.5925287356322
2012,1401,36394,1174,19.5666666666667
2012,1119,34663,1195.27586206897,19.9212643678161
2012,1102,32743,1212.7037037037,20.2117283950617
2012,1104,42008,1312.75,21.8791666666667
2012,1316,37142,1198.12903225806,19.9688172043011
2012,1113,36503,1177.51612903226,19.6252688172043
2012,1286,34858,1291.03703703704,21.5172839506173
2012,1116,37622,1175.6875,19.5947916666667
2012,1367,40079,1335.96666666667,22.2661111111111
2012,1120,38404,1238.83870967742,20.647311827957
2012,1270,36846,1270.55172413793,21.1758620689655
2012,1124,44293,1342.21212121212,22.370202020202
2012,1411,37491,1136.09090909091,18.9348484848485
2012,1132,38124,1270.8,21.18
2012,1224,37530,1251,20.85
2012,1138,35909,1282.46428571429,21.3744047619048
2012,1389,38138,1230.25806451613,20.5043010752688
2012,1143,38839,1176.93939393939,19.6156565656566
2012,1414,34885,1202.93103448276,20.0488505747126
2012,1223,31208,1155.85185185185,19.2641975308642
2012,1144,37321,1203.90322580645,20.0650537634409
2012,1300,31431,1122.53571428571,18.7089285714286
2012,1150,33402,1113.4,18.5566666666667
2012,1205,36897,1229.9,20.4983333333333
2012,1155,37155,1198.54838709677,19.9758064516129
2012,1158,36459,1176.09677419355,19.6016129032258
2012,1221,33112,1141.79310344828,19.0298850574713
2012,1285,34954,1205.31034482759,20.0885057471264
2012,1161,38231,1233.25806451613,20.5543010752688
2012,1163,40834,1237.39393939394,20.6232323232323
2012,1162,34972,1249,20.8166666666667
2012,1166,39419,1194.51515151515,19.9085858585859
2012,1299,32316,1114.34482758621,18.5724137931035
2012,1340,34178,1139.26666666667,18.9877777777778
2012,1176,39964,1289.16129032258,21.4860215053763
2012,1177,39851,1285.51612903226,21.4252688172043
2012,1410,31718,1132.78571428571,18.8797619047619
2012,1125,39201,1187.90909090909,19.7984848484849
2012,1181,39694,1202.84848484848,20.0474747474747
2012,1185,36761,1185.83870967742,19.7639784946237
2012,1227,35145,1255.17857142857,20.9196428571429
2012,1196,44020,1333.93939393939,22.2323232323232
2012,1238,38603,1286.76666666667,21.4461111111111
2012,1239,36568,1218.93333333333,20.3155555555556
2012,1199,42089,1275.42424242424,21.2570707070707
2012,1229,41025,1243.18181818182,20.719696969697
2012,1201,39937,1288.29032258065,21.4715053763441
2012,1271,35212,1214.20689655172,20.2367816091954
2012,1203,39310,1268.06451612903,21.1344086021505
2012,1206,41643,1261.90909090909,21.0318181818182
2012,1348,37979,1225.12903225806,20.4188172043011
2012,1208,40085,1252.65625,20.8776041666667
2012,1459,36715,1223.83333333333,20.3972222222222
2012,1210,36046,1162.77419354839,19.3795698924731
2012,1197,37749,1217.70967741935,20.2951612903226
2012,1211,38374,1237.87096774194,20.6311827956989
2012,1186,38227,1274.23333333333,21.2372222222222
2012,1254,35830,1085.75757575758,18.0959595959596
2012,1220,36890,1152.8125,19.2135416666667
2012,1228,39617,1238.03125,20.6338541666667
2012,1260,32312,1114.20689655172,18.5701149425287
2012,1231,41440,1255.75757575758,20.9292929292929
2012,1392,35682,1189.4,19.8233333333333
2012,1232,38332,1236.51612903226,20.6086021505376
2012,1183,33434,1238.2962962963,20.6382716049383
2012,1234,39004,1181.93939393939,19.6989898989899
2012,1152,33207,1185.96428571429,19.7660714285714
2012,1242,45414,1376.18181818182,22.9363636363636
2012,1406,39011,1219.09375,20.3182291666667
2012,1149,32136,1147.71428571429,19.1285714285714
2012,1243,41569,1340.93548387097,22.3489247311828
2012,1246,48714,1432.76470588235,23.8794117647059
2012,1265,36707,1147.09375,19.1182291666667
2012,1248,36849,1188.67741935484,19.8112903225806
2012,1247,40985,1241.9696969697,20.699494949495
2012,1117,39028,1182.66666666667,19.7111111111111
2012,1249,39776,1243,20.7166666666667
2012,1257,47620,1360.57142857143,22.6761904761905
2012,1404,32549,1122.37931034483,18.7063218390805
2012,1258,38301,1320.72413793103,22.0120689655172
2012,1417,39150,1223.4375,20.390625
2012,1291,35726,1231.93103448276,20.532183908046
2012,1266,38587,1205.84375,20.0973958333333
2012,1267,42189,1278.45454545455,21.3075757575758
2012,1106,34913,1203.89655172414,20.0649425287356
2012,1269,40770,1235.45454545455,20.5909090909091
2012,1189,33214,1145.31034482759,19.0885057471264
2012,1274,41224,1329.8064516129,22.1634408602151
2012,1399,34667,1155.56666666667,19.2594444444444
2012,1137,39906,1247.0625,20.784375
2012,1278,46900,1421.21212121212,23.6868686868687
2012,1279,40458,1226,20.4333333333333
2012,1419,32752,1169.71428571429,19.4952380952381
2012,1281,40690,1196.76470588235,19.9460784313725
2012,1369,34688,1196.13793103448,19.935632183908
2012,1305,39921,1287.77419354839,21.4629032258064
2012,1283,38825,1252.41935483871,20.8736559139785
2012,1122,36341,1172.29032258065,19.5381720430108
2012,1292,39166,1305.53333333333,21.7588888888889
2012,1362,35535,1146.29032258065,19.1048387096774
2012,1295,37928,1307.86206896552,21.7977011494253
2012,1298,33254,1187.64285714286,19.7940476190476
2012,1255,30238,1119.92592592593,18.6654320987654
2012,1421,34573,1152.43333333333,19.2072222222222
2012,1301,40731,1197.97058823529,19.9661764705882
2012,1304,36881,1229.36666666667,20.4894444444444
2012,1377,29651,1140.42307692308,19.0070512820513
2012,1314,33209,976.735294117647,16.2789215686274
2012,1277,44564,1310.70588235294,21.8450980392157
2012,1318,35344,1140.12903225806,19.0021505376344
2012,1131,36211,1131.59375,18.8598958333333
2012,1326,45186,1329,22.15
2012,1460,36010,1161.61290322581,19.3602150537634
2012,1328,35999,1161.25806451613,19.3543010752688
2012,1226,35344,1218.75862068966,20.3126436781609
2012,1394,36885,1229.5,20.4916666666667
2012,1329,38701,1209.40625,20.1567708333333
2012,1420,35994,1199.8,19.9966666666667
2012,1335,40666,1311.8064516129,21.8634408602151
2012,1338,46840,1419.39393939394,23.6565656565657
2012,1107,38781,1175.18181818182,19.5863636363636
2012,1296,36593,1219.76666666667,20.3294444444444
2012,1345,43195,1308.93939393939,21.8156565656566
2012,1174,38506,1242.12903225806,20.7021505376344
2012,1347,36161,1205.36666666667,20.0894444444444
2012,1350,38383,1199.46875,19.9911458333333
2012,1110,38784,1251.09677419355,20.8516129032258
2012,1351,36460,1139.375,18.9895833333333
2012,1352,45117,1326.97058823529,22.1161764705882
2012,1353,40236,1257.375,20.95625
2012,1171,34566,1191.93103448276,19.8655172413793
2012,1216,37900,1222.58064516129,20.3763440860215
2012,1357,37451,1170.34375,19.5057291666667
2012,1136,35355,1178.5,19.6416666666667
2012,1361,37093,1196.54838709677,19.9424731182796
2012,1441,39515,1197.42424242424,19.9570707070707
2012,1376,38226,1233.09677419355,20.5516129032258
2012,1381,36819,1269.62068965517,21.1603448275862
2012,1413,35234,1174.46666666667,19.5744444444444
2012,1382,38783,1251.06451612903,20.8510752688172
2012,1165,32485,1203.14814814815,20.0524691358025
2012,1386,41927,1270.51515151515,21.1752525252525
2012,1443,40479,1226.63636363636,20.4439393939394
2012,1398,36638,1221.26666666667,20.3544444444444
2012,1387,40098,1293.48387096774,21.558064516129
2012,1146,32004,1230.92307692308,20.5153846153846
2012,1390,44368,1386.5,23.1083333333333
2012,1126,40312,1221.57575757576,20.359595959596
2012,1391,32012,1143.28571428571,19.0547619047619
2012,1395,38740,1291.33333333333,21.5222222222222
2012,1195,35939,1159.32258064516,19.3220430107527
2012,1397,39232,1265.54838709677,21.0924731182796
2012,1422,37196,1199.87096774194,19.9978494623656
2012,1407,31651,1172.25925925926,19.5376543209877
2012,1403,38161,1231,20.5166666666667
2012,1408,33415,1152.24137931034,19.2040229885057
2012,1105,31180,1199.23076923077,19.9871794871795
2012,1114,37157,1238.56666666667,20.6427777777778
2012,1409,37342,1204.58064516129,20.0763440860215
2012,1319,31314,1159.77777777778,19.3296296296296
2012,1418,36516,1217.2,20.2866666666667
2012,1425,37157,1161.15625,19.3526041666667
2012,1169,31478,1210.69230769231,20.1782051282051
2012,1431,37709,1178.40625,19.6401041666667
2012,1427,34065,1135.5,18.925
2012,1429,40966,1321.48387096774,22.0247311827957
2012,1140,33779,1089.64516129032,18.160752688172
2012,1384,33649,1160.31034482759,19.3385057471264
2012,1433,42893,1261.55882352941,21.0259803921569
2012,1204,34708,1239.57142857143,20.6595238095238
2012,1435,39458,1160.52941176471,19.3421568627451
2012,1332,38758,1250.25806451613,20.8376344086021
2012,1284,37373,1167.90625,19.4651041666667
2012,1437,35325,1103.90625,18.3984375
2012,1440,33962,1132.06666666667,18.8677777777778
2012,1154,34008,1214.57142857143,20.2428571428571
2012,1448,35365,1140.8064516129,19.0134408602151
2012,1259,41102,1284.4375,21.4072916666667
2012,1452,38903,1215.71875,20.2619791666667
2012,1331,40824,1237.09090909091,20.6181818181818
2012,1462,39973,1211.30303030303,20.1883838383838
2012,1288,35634,1228.75862068966,20.4793103448276
2012,1463,31866,1225.61538461538,20.4269230769231
2012,1148,35368,1219.58620689655,20.3264367816092
2012,1363,33970,1132.33333333333,18.8722222222222
2012,1142,38354,1237.22580645161,20.6204301075269
2012,1127,37883,1222.03225806452,20.3672043010753
2012,1159,34086,1136.2,18.9366666666667
2012,1442,38719,1290.63333333333,21.5105555555556
2012,1173,40396,1262.375,21.0395833333333
2012,1342,33105,1182.32142857143,19.7053571428571
2012,1457,35386,1179.53333333333,19.6588888888889
2012,1191,36079,1202.63333333333,20.0438888888889
2012,1139,44325,1343.18181818182,22.3863636363636
2012,1366,37727,1257.56666666667,20.9594444444444
2012,1207,38669,1288.96666666667,21.4827777777778
2012,1214,38087,1154.15151515152,19.2358585858586
2012,1222,34723,1197.34482758621,19.9557471264368
2012,1212,32899,1174.96428571429,19.5827380952381
2012,1235,37867,1183.34375,19.7223958333333
2012,1236,33323,1149.06896551724,19.1511494252874
2012,1303,17779,1111.1875,18.5197916666667
2012,1225,37653,1298.37931034483,21.6396551724138
2012,1253,35197,1135.38709677419,18.9231182795699
2012,1261,41115,1284.84375,21.4140625
2012,1311,32869,1173.89285714286,19.564880952381
2012,1264,41050,1282.8125,21.3802083333333
2012,1312,34128,1218.85714285714,20.3142857142857
2012,1294,29862,1148.53846153846,19.1423076923077
2012,1308,38825,1176.51515151515,19.6085858585859
2012,1320,37257,1201.83870967742,20.0306451612903
2012,1330,43662,1323.09090909091,22.0515151515152
2012,1290,40680,1232.72727272727,20.5454545454545
2012,1323,38750,1174.24242424242,19.5707070707071
2012,1167,39903,1375.96551724138,22.9327586206897
2012,1333,43034,1344.8125,22.4135416666667
2012,1336,37319,1166.21875,19.4369791666667
2012,1339,36498,1216.6,20.2766666666667
2012,1194,38257,1319.20689655172,21.9867816091954
2012,1344,38206,1193.9375,19.8989583333333
2012,1192,35660,1229.65517241379,20.4942528735632
2012,1444,39068,1183.87878787879,19.7313131313131
2012,1355,36708,1147.125,19.11875
2012,1371,39441,1232.53125,20.5421875
2012,1383,35022,1167.4,19.4566666666667
2012,1436,42937,1262.85294117647,21.0475490196078
2012,1378,43159,1348.71875,22.4786458333333
2012,1393,42664,1292.84848484848,21.5474747474747
2012,1200,36349,1253.41379310345,20.8902298850575
2012,1439,40485,1226.81818181818,20.4469696969697
2012,1190,33862,1128.73333333333,18.8122222222222
2012,1447,38667,1247.32258064516,20.7887096774194
2012,1343,35868,1281,21.35
2012,1449,41033,1323.64516129032,22.060752688172
2012,1209,40785,1274.53125,21.2421875
2012,1458,44431,1346.39393939394,22.439898989899
2012,1244,36258,1208.6,20.1433333333333
2012,1359,33201,1185.75,19.7625
2012,1464,34696,1196.41379310345,19.9402298850575
2012,1123,33622,1159.37931034483,19.3229885057471
2012,1322,34885,1202.93103448276,20.0488505747126
2012,1133,36410,1137.8125,18.9635416666667
2012,1282,33791,1126.36666666667,18.7727777777778
2012,1153,45083,1325.97058823529,22.0995098039216
2012,1156,40472,1305.54838709677,21.7591397849462
2012,1170,31856,1225.23076923077,20.4205128205128
2012,1453,32424,1158,19.3
2012,1252,34403,1146.76666666667,19.1127777777778
2012,1151,32010,1103.79310344828,18.3965517241379
2012,1145,36467,1215.56666666667,20.2594444444444
2012,1241,36765,1148.90625,19.1484375
2012,1240,38558,1285.26666666667,21.4211111111111
2012,1268,37824,1182,19.7
2012,1423,37153,1198.48387096774,19.9747311827957
2012,1287,34969,1165.63333333333,19.4272222222222
2012,1321,38454,1240.45161290323,20.6741935483871
2012,1325,43223,1309.78787878788,21.829797979798
2012,1400,37759,1144.21212121212,19.070202020202
2012,1380,33813,1207.60714285714,20.1267857142857
2012,1368,31880,1226.15384615385,20.4358974358974
2012,1415,36491,1258.31034482759,20.9718390804598
2012,1438,37899,1222.54838709677,20.3758064516129
2012,1354,35224,1214.62068965517,20.2436781609195
2012,1455,36862,1189.09677419355,19.8182795698925
2012,1324,38923,1255.58064516129,20.9263440860215
2012,1135,34851,1161.7,19.3616666666667
2012,1306,32724,1168.71428571429,19.4785714285714
2012,1130,38523,1242.67741935484,20.7112903225806
2012,1187,32725,1212.03703703704,20.2006172839506
2012,1374,35261,1175.36666666667,19.5894444444444
2012,1172,39628,1278.32258064516,21.305376344086
2012,1198,33462,1195.07142857143,19.9178571428571
2012,1416,35678,1189.26666666667,19.8211111111111
2012,1202,35908,1238.20689655172,20.6367816091954
2012,1175,35284,1306.81481481481,21.7802469135802
2012,1450,39971,1332.36666666667,22.2061111111111
2012,1218,34752,1158.4,19.3066666666667
2012,1430,35023,1250.82142857143,20.8470238095238
2012,1188,29724,1188.96,19.816
2012,1164,31925,1182.40740740741,19.7067901234568
2012,1313,40321,1260.03125,21.0005208333333
2012,1276,37800,1181.25,19.6875
2012,1273,45464,1420.75,23.6791666666667
2012,1293,37118,1325.64285714286,22.0940476190476
2012,1310,38891,1178.51515151515,19.6419191919192
2012,1315,33625,1245.37037037037,20.7561728395062
2012,1178,41396,1254.42424242424,20.9070707070707
2012,1193,44990,1363.33333333333,22.7222222222222
2012,1219,34614,1193.58620689655,19.8931034482759
2012,1360,33825,1166.37931034483,19.4396551724138
2012,1372,34914,1246.92857142857,20.7821428571429
2012,1396,39317,1268.29032258065,21.1381720430108
2012,1424,38115,1191.09375,19.8515625
2012,1454,38441,1201.28125,20.0213541666667
2012,1237,37397,1246.56666666667,20.7761111111111
2012,1141,39204,1264.64516129032,21.0774193548387
2012,1157,33079,1272.26923076923,21.2044871794872
2012,1179,40394,1303.03225806452,21.7172043010753
2012,1180,43902,1330.36363636364,22.1727272727273
2012,1111,36782,1268.34482758621,21.1390804597701
2012,1245,37402,1206.51612903226,20.1086021505376
2012,1272,41160,1210.58823529412,20.1764705882353
2012,1275,35988,1240.96551724138,20.6827586206897
2012,1115,39902,1209.15151515152,20.1525252525253
2012,1337,33241,1187.17857142857,19.7863095238095
2012,1370,28502,1140.08,19.0013333333333
2012,1346,37518,1210.25806451613,20.1709677419355
2012,1364,36549,1305.32142857143,21.7553571428571
2012,1365,33420,1193.57142857143,19.8928571428571
2012,1356,37785,1259.5,20.9916666666667
2012,1451,34648,1237.42857142857,20.6238095238095
2012,1461,38362,1322.8275862069,22.0471264367816
2012,1129,34109,1176.1724137931,19.6028735632184
2012,1428,36359,1211.96666666667,20.1994444444444
2012,1412,35513,1145.58064516129,19.0930107526882
2012,1307,40313,1259.78125,20.9963541666667
2012,1358,33437,1194.17857142857,19.9029761904762
2012,1373,35081,1131.64516129032,18.860752688172
2012,1317,35371,1219.68965517241,20.3281609195402
2012,1263,33684,1203,20.05
2012,1379,40127,1294.41935483871,21.5736559139785
2012,1341,33387,1151.27586206897,19.1879310344828
2012,1334,32069,1145.32142857143,19.0886904761905
2012,1233,36981,1155.65625,19.2609375
2012,1349,38411,1324.51724137931,22.0752873563218
2012,1108,33887,1210.25,20.1708333333333
2012,1160,38669,1208.40625,20.1401041666667
2012,1168,33368,1191.71428571429,19.8619047619048
2012,1405,38362,1198.8125,19.9802083333333
2012,1402,28718,1104.53846153846,18.4089743589744
2012,1217,34541,1191.06896551724,19.8511494252874
2012,1256,38059,1189.34375,19.8223958333333
2012,1426,35568,1147.35483870968,19.1225806451613
2012,1375,31952,1141.14285714286,19.0190476190476
2012,1388,34649,1154.96666666667,19.2494444444444
2013,1355,34566,1115.03225806452,18.5838709677419
2013,1104,44689,1396.53125,23.2755208333333
2013,1107,39749,1169.08823529412,19.4848039215686
2013,1182,34895,1163.16666666667,19.3861111111111
2013,1114,37581,1212.29032258065,20.2048387096774
2013,1404,32493,1160.46428571429,19.3410714285714
2013,1358,39516,1274.70967741935,21.2451612903226
2013,1116,38975,1217.96875,20.2994791666667
2013,1120,38909,1215.90625,20.2651041666667
2013,1236,37490,1209.35483870968,20.1559139784946
2013,1359,37447,1207.96774193548,20.1327956989247
2013,1122,35532,1225.24137931034,20.4206896551724
2013,1125,36342,1211.4,20.19
2013,1252,33484,1154.62068965517,19.2436781609195
2013,1133,42541,1329.40625,22.1567708333333
2013,1183,38977,1257.32258064516,20.955376344086
2013,1137,38885,1215.15625,20.2526041666667
2013,1345,39482,1233.8125,20.5635416666667
2013,1398,38303,1276.76666666667,21.2794444444444
2013,1140,37278,1202.51612903226,20.041935483871
2013,1149,34121,1218.60714285714,20.310119047619
2013,1150,39238,1226.1875,20.4364583333333
2013,1156,36693,1265.27586206897,21.0879310344828
2013,1212,34121,1218.60714285714,20.310119047619
2013,1103,40037,1291.51612903226,21.5252688172043
2013,1157,31204,1200.15384615385,20.0025641025641
2013,1158,40774,1235.57575757576,20.5929292929293
2013,1406,36055,1201.83333333333,20.0305555555556
2013,1160,36731,1147.84375,19.1307291666667
2013,1459,38110,1229.35483870968,20.489247311828
2013,1161,37426,1207.29032258065,20.1215053763441
2013,1285,36306,1251.93103448276,20.8655172413793
2013,1277,40246,1257.6875,20.9614583333333
2013,1163,36700,1223.33333333333,20.3888888888889
2013,1317,33658,1121.93333333333,18.6988888888889
2013,1166,40843,1201.26470588235,20.0210784313725
2013,1169,34152,1177.65517241379,19.6275862068965
2013,1337,35406,1220.89655172414,20.348275862069
2013,1177,38770,1211.5625,20.1927083333333
2013,1415,33588,1199.57142857143,19.9928571428571
2013,1209,36078,1202.6,20.0433333333333
2013,1181,43252,1351.625,22.5270833333333
2013,1206,46813,1462.90625,24.3817708333333
2013,1438,40587,1268.34375,21.1390625
2013,1208,39274,1227.3125,20.4552083333333
2013,1239,36353,1211.76666666667,20.1961111111111
2013,1408,37765,1180.15625,19.6692708333333
2013,1210,36742,1185.22580645161,19.7537634408602
2013,1381,37189,1282.37931034483,21.3729885057471
2013,1211,38537,1204.28125,20.0713541666667
2013,1271,33762,1205.78571428571,20.0964285714286
2013,1218,35705,1190.16666666667,19.8361111111111
2013,1219,37037,1322.75,22.0458333333333
2013,1422,34084,1175.31034482759,19.5885057471264
2013,1221,35718,1190.6,19.8433333333333
2013,1330,35822,1194.06666666667,19.9011111111111
2013,1197,36025,1242.24137931034,20.7040229885057
2013,1222,38688,1289.6,21.4933333333333
2013,1115,35706,1190.2,19.8366666666667
2013,1223,34202,1221.5,20.3583333333333
2013,1228,44185,1338.93939393939,22.3156565656566
2013,1159,38110,1190.9375,19.8489583333333
2013,1231,37664,1141.33333333333,19.0222222222222
2013,1136,36081,1202.7,20.045
2013,1233,39962,1210.9696969697,20.1828282828283
2013,1176,42618,1420.6,23.6766666666667
2013,1234,43371,1314.27272727273,21.9045454545455
2013,1410,33390,1192.5,19.875
2013,1235,40274,1220.42424242424,20.340404040404
2013,1380,35149,1212.03448275862,20.2005747126437
2013,1237,36727,1224.23333333333,20.4038888888889
2013,1430,32441,1158.60714285714,19.310119047619
2013,1369,35144,1133.67741935484,18.894623655914
2013,1242,44841,1318.85294117647,21.9808823529412
2013,1315,36566,1218.86666666667,20.3144444444444
2013,1243,42119,1276.33333333333,21.2722222222222
2013,1180,39693,1280.41935483871,21.3403225806452
2013,1245,40363,1261.34375,21.0223958333333
2013,1246,39044,1220.125,20.3354166666667
2013,1268,43319,1274.08823529412,21.2348039215686
2013,1127,33574,1157.72413793103,19.2954022988506
2013,1259,44546,1392.0625,23.2010416666667
2013,1260,35631,1187.7,19.795
2013,1405,32579,1163.53571428571,19.3922619047619
2013,1364,36456,1257.10344827586,20.951724137931
2013,1261,37462,1208.45161290323,20.1408602150538
2013,1267,37113,1197.1935483871,19.9532258064516
2013,1255,36857,1188.93548387097,19.8155913978495
2013,1391,33951,1131.7,18.8616666666667
2013,1274,44108,1336.60606060606,22.2767676767677
2013,1110,36950,1231.66666666667,20.5277777777778
2013,1278,42010,1312.8125,21.8802083333333
2013,1284,35159,1134.16129032258,18.902688172043
2013,1220,37410,1206.77419354839,20.1129032258065
2013,1254,39202,1187.93939393939,19.7989898989899
2013,1287,38955,1256.61290322581,20.9435483870968
2013,1288,37427,1169.59375,19.4932291666667
2013,1427,35351,1104.71875,18.4119791666667
2013,1292,41221,1249.12121212121,20.8186868686869
2013,1106,38356,1237.29032258065,20.6215053763441
2013,1275,36311,1210.36666666667,20.1727777777778
2013,1301,39036,1148.11764705882,19.1352941176471
2013,1303,32587,1123.68965517241,18.7281609195402
2013,1296,34580,1192.41379310345,19.8735632183908
2013,1363,32974,1177.64285714286,19.627380952381
2013,1309,26800,1218.18181818182,20.3030303030303
2013,1348,37113,1279.75862068966,21.3293103448276
2013,1313,37851,1182.84375,19.7140625
2013,1314,40623,1231,20.5166666666667
2013,1205,35591,1186.36666666667,19.7727777777778
2013,1131,34641,1194.51724137931,19.9086206896552
2013,1318,36074,1127.3125,18.7885416666667
2013,1329,39280,1227.5,20.4583333333333
2013,1413,34976,1128.25806451613,18.8043010752688
2013,1333,37097,1159.28125,19.3213541666667
2013,1310,37625,1175.78125,19.5963541666667
2013,1420,36502,1216.73333333333,20.2788888888889
2013,1335,36549,1179,19.65
2013,1384,35486,1223.65517241379,20.3942528735632
2013,1336,37754,1217.87096774194,20.2978494623656
2013,1291,40856,1276.75,21.2791666666667
2013,1338,40171,1255.34375,20.9223958333333
2013,1251,38793,1212.28125,20.2046875
2013,1350,40028,1250.875,20.8479166666667
2013,1352,43408,1315.39393939394,21.9232323232323
