"Season","TeamID","Sum_Score","Sum_FGM","Sum_FGA","Sum_FGM3","Sum_FGA3","Sum_FTM","Sum_FTA","Sum_OR","Sum_DR","Sum_Ast","Sum_TO","Sum_Stl","Sum_Blk","Sum_PF","OffRtg","Opp_Sum_Score","Opp_Sum_FGM","Opp_Sum_FGA","Opp_Sum_FGM3","Opp_Sum_FGA3","Opp_Sum_FTM","Opp_Sum_FTA","Opp_Sum_OR","Opp_Sum_DR","Opp_Sum_Ast","Opp_Sum_TO","Opp_Sum_Stl","Opp_Sum_Blk","Opp_Sum_PF","DefRtg","NetRtg","ORper","DRper"
2004,1261,1863,636,1432,161,479,430,660,319,706,338,407,170,119,442,102.905435262925,1781,672,1624,166,471,271,423,328,602,325,344,209,78,544,97.5291875670821,5.37624769584319,0.346362649294245,0.682785299806576
2004,1275,1756,581,1431,181,574,413,589,317,595,340,345,172,46,564,102.202356008754,1732,574,1310,145,405,439,630,251,622,291,359,176,84,533,102.17083529967,0.0315207090838925,0.337593184238552,0.703309692671395
2004,1276,1985,696,1561,166,498,427,607,337,694,372,441,223,140,514,102.739017017929,1853,657,1566,182,541,357,506,289,619,402,435,184,90,563,95.7800934540793,6.95892356384955,0.352510460251046,0.706002034587996
2004,1277,2072,725,1464,185,458,437,568,264,620,427,424,205,54,604,110.570355191257,1953,669,1464,172,489,443,649,291,541,348,405,206,82,543,104.799416171199,5.77093902005761,0.327950310559006,0.680570801317234
2004,1284,2201,734,1751,227,648,506,678,300,768,442,429,245,84,561,101.041169341511,2141,759,1808,238,669,385,552,363,807,431,497,219,105,628,97.991651715426,3.04951762608486,0.2710027100271,0.679045092838196
2004,1286,1683,599,1340,153,435,332,518,229,567,351,379,177,64,447,97.9673093042749,1704,595,1331,165,448,349,507,246,615,293,417,157,80,492,98.7780276856726,-0.810718381397621,0.271327014218009,0.697416974169742
2004,1301,2127,715,1582,242,705,455,570,291,687,431,399,202,68,537,109.593981863149,1891,678,1600,157,503,378,532,331,635,350,428,197,76,571,97.9244774944591,11.6695043686901,0.314254859611231,0.674852652259332
2004,1319,2006,688,1537,216,564,414,568,263,688,415,447,143,116,535,101.779879447162,2039,710,1629,177,523,442,626,324,666,366,372,194,86,514,104.433426891479,-2.65354744431764,0.283100107642626,0.679841897233202
2004,1320,2007,676,1539,205,586,450,612,259,751,377,367,152,57,492,104.73417245914,1892,687,1639,147,446,371,534,297,702,293,332,189,71,570,99.1115581258905,5.62261433324903,0.269510926118626,0.716603053435115
2004,1328,1935,672,1645,195,579,396,596,385,606,359,376,252,146,583,101.936530681052,1801,621,1457,137,387,422,616,347,700,346,514,184,99,539,95.0375717662952,6.89895891475676,0.354838709677419,0.63588667366212
2004,1329,2268,838,1634,140,370,452,650,330,701,466,390,228,104,563,114.545454545455,1853,663,1596,147,467,380,582,338,571,352,451,174,90,590,94.296415413113,20.2490391323416,0.366259711431743,0.674687199230029
2004,1331,2053,707,1504,201,524,438,577,269,616,426,389,163,47,498,109.325409504335,2008,721,1520,176,448,390,559,266,601,354,365,183,82,532,107.669869595058,1.65553990927634,0.309195402298851,0.698412698412698
2004,1332,2060,696,1508,249,619,419,574,272,628,444,409,139,50,522,108.560467126204,2004,722,1595,154,472,406,576,312,596,379,369,167,70,525,105.172558569149,3.38790855705481,0.313364055299539,0.668085106382979
2004,1334,2075,696,1485,177,498,506,686,278,728,429,423,175,96,507,107.410551598476,1914,687,1708,185,565,355,496,362,619,358,378,202,64,591,98.5460087321855,8.86454286629053,0.309921962095875,0.667889908256881
2004,1343,1625,581,1213,157,457,306,430,223,577,341,351,173,85,471,106.195268592341,1477,505,1236,125,404,342,479,229,480,277,323,162,50,451,95.8617824969496,10.3334860953913,0.317211948790896,0.715880893300248
2004,1348,2122,771,1824,154,463,426,632,495,760,386,443,218,101,573,103.508155779287,1998,705,1734,188,629,400,631,383,655,379,426,209,109,574,97.2433126971148,6.26484308217184,0.430434782608696,0.664916885389326
2004,1349,2281,810,1725,164,465,497,698,344,722,456,490,251,107,568,104.723339393605,2140,792,1778,161,483,395,566,364,673,446,498,233,104,595,99.0263946988487,5.69694469475679,0.338249754178958,0.664825046040516
2004,1351,2056,724,1733,218,644,390,555,356,738,404,398,211,83,521,101.822503961965,2076,746,1765,181,574,403,584,386,750,472,398,187,110,508,102.06690397058,-0.24440000861442,0.321880650994575,0.656583629893238
2004,1361,1974,730,1721,166,523,348,494,370,618,394,363,230,77,528,102.207770690084,1999,693,1532,197,540,416,584,301,698,400,442,182,106,486,103.577276212979,-1.36950552289484,0.346441947565543,0.67247007616975
2004,1364,1781,623,1397,160,414,375,563,311,620,365,398,185,54,513,102.845725636939,1699,587,1378,171,501,354,522,273,561,358,410,166,88,505,97.3817548203682,5.46397081657079,0.356651376146789,0.694288913773796
2004,1369,1756,623,1385,184,482,326,463,257,511,325,305,159,51,425,107.287746224156,1812,659,1361,163,418,331,461,259,574,346,336,148,70,421,110.431242534312,-3.14349631015607,0.309265944645006,0.663636363636364
2004,1373,2071,741,1828,152,471,437,643,476,752,436,448,202,96,623,99.4277264609298,2141,705,1672,215,606,516,710,325,718,444,407,212,120,578,103.61014324429,-4.18241678335973,0.398659966499162,0.698235840297122
2004,1378,1654,591,1379,123,385,349,534,277,644,350,414,142,143,486,94.4624663041988,1849,655,1557,175,502,364,525,350,618,364,319,204,91,501,105.236198064883,-10.7737317606845,0.309497206703911,0.647887323943662
2004,1379,1726,619,1484,112,363,376,564,321,651,324,391,181,69,495,95.7739601367248,1853,687,1511,140,424,339,510,268,642,338,340,198,105,495,102.522961159677,-6.74900102295206,0.333333333333333,0.708378672470076
2004,1382,1904,683,1739,222,692,316,442,346,573,353,368,212,54,542,97.3673982858429,2220,781,1637,190,510,468,652,376,779,445,414,186,74,427,113.156767998043,-15.7893697121998,0.307555555555556,0.603793466807165
2004,1387,1869,642,1503,181,527,404,576,245,698,401,388,215,44,518,98.3974223981805,1772,630,1546,179,548,333,483,301,713,337,430,173,110,547,93.8797999491396,4.5176224490409,0.255741127348643,0.698698698698699
2004,1388,2123,713,1550,201,540,496,687,358,676,347,455,178,81,538,108.912008536485,1948,702,1626,128,413,416,578,340,595,318,395,192,93,583,100.655188805986,8.2568197304997,0.375655823714586,0.665354330708661
2004,1392,1877,664,1568,133,421,416,604,328,652,320,456,219,76,551,95.6793899355681,2029,741,1612,159,447,388,575,320,676,366,412,249,92,567,103.679100664282,-7.99971072871401,0.326693227091633,0.670781893004115
2004,1397,2008,681,1545,158,453,488,674,356,679,426,417,167,94,513,105.542006559583,1999,714,1646,196,558,375,550,345,604,445,371,221,90,573,104.440961337513,1.10104522206983,0.370833333333333,0.6630859375
2004,1405,2307,810,1730,217,551,470,652,330,690,443,453,231,74,664,107.80978372619,2253,756,1683,187,543,554,797,368,687,410,466,196,83,616,105.691285746454,2.11849797973673,0.324483775811209,0.652173913043478
2004,1406,1772,618,1568,157,471,379,572,342,635,386,448,193,117,551,92.0194424826555,2015,701,1595,196,555,417,622,365,717,439,396,251,121,558,106.070496083551,-14.0510536008954,0.322946175637394,0.635
2004,1420,1684,634,1536,113,354,303,484,346,617,364,398,194,99,555,93.5056858564321,1787,633,1462,140,407,381,601,330,656,351,394,213,115,471,99.8078684569156,-6.30218260048349,0.345309381237525,0.651531151003168
2004,1423,1844,647,1584,187,554,363,537,326,650,360,405,238,38,578,97.0894233604313,1787,623,1482,163,553,378,565,313,722,354,488,200,98,552,93.7762384550798,3.31318490535155,0.311068702290076,0.674974039460021
2004,1424,2147,745,1562,176,473,481,688,286,681,422,436,195,99,555,106.565676620076,2063,730,1690,180,552,423,579,370,655,397,432,179,79,592,102.802527457195,3.76314916288156,0.303931987247609,0.647954329210276
2004,1433,2124,782,1650,197,510,363,601,370,762,390,493,202,116,527,104.248468666562,1907,690,1719,167,484,360,531,348,639,365,432,233,64,549,93.6346138738314,10.6138547927305,0.366699702675917,0.686486486486486
2004,1435,2215,772,1721,234,648,437,613,343,726,499,383,227,105,534,109.074613930035,1942,669,1643,215,615,389,548,329,693,367,463,187,102,547,96.2281727548411,12.8464411751935,0.331081081081081,0.688151658767773
2004,1437,2090,718,1610,216,598,438,598,357,705,417,481,186,112,579,104.650697003685,2044,692,1668,186,563,474,680,390,622,394,407,253,109,583,103.013809091825,1.63688791185987,0.364657814096016,0.643835616438356
2004,1444,2376,823,1777,215,566,515,715,431,710,464,399,263,82,581,115.362206253641,1978,691,1612,183,555,413,606,318,646,347,498,167,90,639,96.0828508141297,19.2793554395118,0.400185701021356,0.690661478599222
2004,1449,2443,855,1847,195,549,538,754,372,690,482,456,220,86,637,107.965493468154,2347,838,1803,177,522,494,701,367,705,468,514,196,87,646,103.921290802501,4.04420266565309,0.345403899721448,0.65279091769158
2004,1455,2129,735,1589,200,540,459,623,311,813,485,450,162,68,579,106.337282480571,1926,666,1688,172,607,422,617,315,640,329,375,190,78,598,95.3710856260027,10.9661968545679,0.327024185068349,0.720744680851064
2004,1458,2059,712,1588,174,528,461,643,338,651,402,298,209,84,462,112.457125379591,1700,625,1481,135,407,315,451,272,627,293,429,150,84,597,92.5704079632332,19.8867174163574,0.350259067357513,0.705308775731311
2004,1102,1685,568,1177,237,622,312,440,172,430,371,302,218,66,466,112.288417966147,1412,508,1130,89,310,307,429,260,519,233,460,125,49,507,92.9705812636625,19.3178367024844,0.248914616497829,0.623188405797101
2004,1106,1843,617,1462,166,497,443,674,351,683,308,516,212,94,561,95.8119320426709,1818,635,1559,172,489,376,601,340,601,349,460,241,92,598,93.5454657720331,2.26646627063779,0.368697478991597,0.667644183773216
2004,1113,2000,646,1498,161,478,547,744,327,634,426,408,150,86,565,104.911978849745,2068,718,1594,174,487,458,650,344,619,465,380,193,89,636,107.933194154489,-3.02121530474346,0.345665961945032,0.648261758691207
2004,1124,1683,589,1417,156,504,349,501,329,526,314,412,194,72,442,97.8238125130781,1897,709,1496,173,485,306,452,348,583,403,376,198,83,471,110.106333580981,-12.2825210679026,0.360745614035088,0.601830663615561
2004,1130,2200,776,1711,120,376,528,778,410,759,509,428,225,97,509,106.212463549814,2040,744,1842,190,587,362,516,423,647,397,449,230,115,639,97.3728425232931,8.83962102652052,0.387890255439924,0.642131979695431
2004,1153,2307,811,1773,217,564,468,701,394,724,481,363,237,152,583,112.512436355124,1887,610,1581,184,565,483,680,333,675,313,512,163,59,610,91.6375291375291,20.8749072175946,0.368568755846586,0.684957426679281
2004,1157,1855,666,1548,180,483,343,488,341,656,363,441,201,50,527,99.5855523105996,1864,668,1516,150,432,378,582,308,608,359,403,240,106,500,99.835036527626,-0.249484217026463,0.359325605900948,0.680497925311203
2004,1166,1914,669,1473,166,438,410,586,293,673,383,386,186,108,490,104.943416089131,1721,637,1494,146,429,301,467,278,609,358,396,197,76,534,94.6915509386623,10.2518651504683,0.324833702882483,0.707676130389064
2004,1181,2552,882,1871,230,625,558,763,429,731,456,454,299,218,599,114.351262703206,2079,756,1862,153,468,414,590,448,644,384,567,218,114,671,92.7876461662055,21.563616537001,0.399813606710158,0.620016963528414
2004,1187,1805,632,1459,130,387,411,631,347,673,300,386,171,119,514,101.653488319704,1727,583,1477,180,534,381,552,317,595,336,365,157,66,551,97.6876258569586,3.96586246274585,0.368365180467091,0.67979797979798
2004,1214,2057,715,1644,176,516,451,670,365,717,342,531,193,90,679,97.7290003800836,2108,689,1633,183,540,547,794,362,692,364,472,213,66,621,100.747481312967,-3.01848093288356,0.345316934720908,0.664504170528267
2004,1221,1696,606,1464,148,430,336,577,359,568,388,377,292,124,520,97.7026061709335,1563,513,1287,122,384,415,569,272,623,307,461,177,104,505,90.5373155077736,7.16529066315989,0.365580448065173,0.676190476190476
2004,1226,2064,765,1679,171,477,363,564,225,636,433,393,233,114,526,98.5127627484297,2280,801,1759,247,649,431,617,403,780,492,469,186,106,532,108.753720522018,-10.2409577735881,0.223880597014925,0.612127045235804
2004,1228,2176,799,1720,207,606,371,533,361,688,503,377,205,114,573,110.4277043623,1884,661,1592,162,486,400,584,344,630,364,438,182,100,501,96.9654547700416,13.4622495922587,0.364278506559031,0.666666666666667
2004,1238,1836,612,1581,160,495,452,671,339,678,339,498,288,108,649,90.2104911460074,1901,615,1508,148,454,523,784,382,730,310,567,243,87,596,93.2795540638678,-3.06906291786044,0.31711880261927,0.639622641509434
2004,1241,1816,660,1603,174,553,322,466,316,567,337,366,208,71,536,97.7374007018148,2004,683,1518,206,545,432,635,368,692,418,421,182,103,472,108.300907911803,-10.563507209988,0.313492063492063,0.606417112299465
2004,1268,2321,842,1910,154,460,483,771,473,772,421,454,262,203,585,104.069517182007,2153,723,1799,219,594,488,677,399,767,385,520,238,134,644,97.0746839324039,6.99483324960342,0.381451612903226,0.659265584970111
2004,1272,2060,693,1642,244,678,430,650,377,704,400,362,209,143,510,107.68426555149,1846,622,1552,194,536,408,579,306,673,373,422,175,76,588,96.0078220890803,11.6764434624095,0.359047619047619,0.697029702970297
2004,1280,2159,766,1638,181,511,446,673,413,731,383,433,257,126,455,110.484514768796,1856,679,1663,192,553,306,473,345,589,324,460,207,91,552,93.4485328177552,17.035981951041,0.412175648702595,0.679368029739777
2004,1293,2424,886,1785,194,582,458,642,367,759,565,414,230,128,542,114.638114335439,2082,754,1758,180,567,394,546,322,649,417,447,207,83,585,98.0576854241631,16.5804289112764,0.361220472440945,0.702127659574468
2004,1296,1790,606,1405,181,502,397,607,318,638,348,440,142,122,560,99.7725853919558,1909,634,1501,175,488,466,674,341,587,373,328,224,72,524,106.973147442507,-7.20056205055107,0.351381215469613,0.651685393258427
2004,1304,1952,681,1467,193,493,397,551,317,693,397,380,175,114,518,110.130667328654,1725,606,1541,154,491,359,515,341,562,341,348,187,101,533,97.2050039445509,12.9256633841034,0.360637087599545,0.670212765957447
2004,1309,2085,731,1763,177,500,446,689,400,722,348,392,191,107,562,101.304077428383,2140,765,1769,198,564,412,619,395,760,379,420,186,136,596,103.563754621654,-2.25967719327089,0.344827586206897,0.646374216651746
2004,1310,2454,808,1798,200,610,638,857,424,773,464,433,217,143,590,112.358521665873,2245,812,1854,188,554,433,651,389,689,429,423,226,105,667,103.244973418443,9.11354824742968,0.380952380952381,0.665232358003442
2004,1314,2326,830,1795,182,514,484,712,430,690,514,438,269,118,518,109.909841797872,2113,755,1704,216,612,387,561,353,652,425,516,232,122,592,99.9602618930477,9.94957990482401,0.397412199630314,0.661553211888782
2004,1333,1934,695,1674,151,458,393,561,358,600,376,377,195,58,495,99.6989442428241,2018,728,1556,190,507,372,539,301,711,410,455,182,104,548,103.638119106802,-3.93917486397757,0.33489242282507,0.665926748057714
2004,1344,2002,694,1531,222,603,392,547,327,613,445,418,260,141,451,107.479545600962,1801,665,1580,164,497,307,462,353,575,363,424,234,77,480,97.1266475397459,10.3528980612162,0.362527716186253,0.634575569358178
2004,1353,1810,610,1497,188,533,402,569,333,676,339,399,170,156,503,99.8147086072264,1773,647,1554,138,461,341,505,328,642,340,359,187,123,507,98.1075697211156,1.7071388861108,0.341538461538462,0.673306772908366
2004,1354,1925,660,1478,142,434,463,642,340,609,312,457,239,53,553,102.531052261542,1832,623,1415,170,476,416,586,268,566,305,461,193,72,570,98.1863396647087,4.34471259683342,0.375275938189845,0.694412770809578
2004,1356,2067,763,1716,173,526,368,535,383,644,409,350,298,90,562,107.746038365304,1824,637,1498,142,453,408,586,326,677,361,493,177,67,505,94.8596867134031,12.8863516519013,0.361320754716981,0.663917525773196
2004,1371,2024,731,1592,167,472,395,551,330,709,371,368,190,88,507,108.094251351178,1805,644,1622,144,482,373,529,342,616,335,371,177,107,515,95.8190002972778,12.2752510539004,0.348837209302326,0.674595623215985
2004,1374,1937,693,1607,187,578,364,542,320,629,374,438,225,88,475,98.6513740908998,2060,754,1692,203,612,349,491,383,685,456,413,246,95,485,106.292955769747,-7.64158167884692,0.318407960199005,0.621541501976285
2004,1390,2218,796,1644,156,426,470,625,333,756,491,419,191,133,518,110.623441396509,1821,640,1639,186,550,355,512,312,582,306,441,180,62,593,91.3569593835286,19.2664820129801,0.363934426229508,0.707865168539326
2004,1395,1941,660,1593,185,555,436,645,331,682,366,428,177,70,562,98.3382308237917,2045,721,1651,202,562,401,569,342,716,411,411,210,117,570,103.788140238332,-5.44990941454041,0.316141356255969,0.666015625
2004,1409,1982,724,1653,172,517,362,544,271,704,336,392,216,110,549,98.4424047363611,2079,719,1702,189,532,452,649,387,753,386,413,185,82,511,103.249965235702,-4.80756049934085,0.2646484375,0.645279560036664
2004,1427,2028,680,1582,197,546,471,671,346,704,353,479,193,78,555,100.883476599809,2034,715,1693,201,594,403,562,366,667,373,431,217,73,575,101.432218941993,-0.548742342184141,0.341559723593287,0.657943925233645
2004,1439,1931,700,1702,140,460,391,653,415,592,384,387,298,99,541,98.4541023392409,1962,689,1503,195,551,389,590,316,719,382,526,172,114,571,99.462638142553,-1.00853580331207,0.365961199294533,0.651982378854626
2004,1454,2144,744,1566,191,507,465,660,334,652,462,430,168,107,590,109.813562794509,2014,698,1579,166,467,452,633,321,604,371,417,190,65,634,103.095949875097,6.71761291941206,0.356076759061834,0.670092497430627
2004,1463,1699,636,1381,132,399,295,442,250,597,381,393,179,93,476,98.8664401098645,1739,602,1390,172,478,363,519,271,584,339,363,185,89,471,101.674501274585,-2.80806116472094,0.299760191846523,0.68778801843318
2004,1127,1802,630,1549,161,508,381,596,357,700,314,509,202,157,564,91.7870459037102,1885,649,1582,167,539,420,587,327,677,353,465,208,97,551,95.2847928503548,-3.49774694664464,0.345261121856867,0.68159688412853
2004,1185,1737,604,1342,106,329,423,642,297,582,317,424,185,68,521,99.1732706054308,1808,634,1382,151,445,389,567,273,575,352,388,196,90,565,103.522513856443,-4.34924325101184,0.340596330275229,0.680701754385965
2004,1198,1357,479,1208,104,368,295,459,272,542,214,483,134,71,479,83.7158227223374,1700,607,1346,150,427,336,506,292,555,337,349,209,71,443,104.574198469526,-20.8583757471885,0.328899637243047,0.649880095923261
2004,1229,1738,617,1395,160,445,344,502,247,599,336,415,187,75,554,97.4280781218468,1842,635,1389,155,422,417,600,262,626,353,384,196,67,493,103.774647887324,-6.34656976547718,0.282932416953036,0.695702671312427
2004,1232,1623,578,1412,178,507,289,448,265,576,303,378,193,65,454,94.2443035328549,1729,629,1414,156,471,315,453,290,666,336,390,184,56,458,100.915182219317,-6.67087868646203,0.284640171858217,0.665127020785219
2004,1234,2002,683,1491,162,441,474,711,303,757,425,454,206,126,524,102.412473655133,1928,674,1661,196,585,384,557,326,647,429,390,205,95,617,97.8640461301064,4.5484275250265,0.318947368421053,0.698984302862419
2004,1274,2062,761,1707,170,509,370,522,375,638,386,440,249,99,559,103.013468686304,2001,709,1563,148,430,435,638,335,657,397,493,229,109,491,99.9640309333973,3.04943775290624,0.363372093023256,0.655704008221994
2004,1321,1787,633,1448,205,648,316,473,219,547,434,328,238,43,452,101.23957577955,1824,679,1479,191,539,275,414,334,689,415,437,163,83,501,103.391982586613,-2.15240680706306,0.241189427312775,0.620885357548241
2004,1345,1953,677,1584,148,442,451,610,336,674,417,400,172,103,548,101.909830932999,1809,655,1624,150,518,349,514,353,635,343,429,166,102,587,93.9174315737011,7.99239935929832,0.346035015447992,0.656280428432327
2004,1438,2163,757,1700,178,542,471,693,341,666,420,410,205,113,577,104.295247646968,2184,771,1791,203,580,439,643,440,706,439,444,193,122,592,105.105105105105,-0.809857458137046,0.325692454632283,0.602169981916817
2004,1456,2007,695,1605,175,556,442,634,359,674,442,439,173,57,547,102.191490661724,2147,770,1672,209,570,398,600,331,632,441,372,205,108,576,108.598887202833,-6.4073965411083,0.36226034308779,0.670646766169154
2004,1111,1999,732,1796,193,592,342,534,387,611,415,482,301,129,591,94.0281096539916,2134,742,1631,158,489,492,663,365,771,450,560,240,108,513,100.768751298566,-6.74064164457477,0.33419689119171,0.626024590163934
2004,1112,2538,914,1885,214,557,496,631,403,745,548,434,202,132,466,115.698109078974,2274,838,1903,235,649,363,515,394,628,506,453,210,62,564,103.902037832404,11.7960712465695,0.390882638215325,0.654082528533802
2004,1125,2025,692,1528,272,765,369,533,274,654,459,402,242,66,498,107.113386793052,1834,669,1564,166,543,330,492,338,658,367,450,216,90,525,96.9098748731823,10.2035119198694,0.293991416309013,0.659274193548387
2004,1128,1808,607,1271,218,503,376,541,272,594,373,397,184,75,489,110.646006217718,1645,566,1343,153,492,360,523,271,485,272,360,178,85,516,98.9699901330831,11.676016084635,0.359313077939234,0.686705202312139
2004,1150,2301,787,1747,226,658,501,777,428,759,470,444,253,86,548,109.317395766029,2072,728,1757,198,612,418,579,356,692,398,454,194,62,635,98.2102229637494,11.10717280228,0.382142857142857,0.680717488789238
2004,1151,2118,737,1540,199,548,445,604,320,609,437,433,206,64,464,110.383789530739,2075,768,1573,217,594,322,460,277,572,459,405,224,89,526,109.015446043921,1.3683434868172,0.358744394618834,0.687358916478555
2004,1178,1948,714,1555,172,492,348,502,331,620,421,405,213,83,564,105.304127835319,1787,582,1421,170,515,453,628,291,560,324,430,170,70,500,97.3141936046005,7.98993423071855,0.371492704826038,0.680570801317234
2004,1216,1741,631,1517,159,520,320,484,332,633,303,441,205,51,570,94.6730760864837,1909,647,1444,206,578,409,632,293,648,403,411,205,105,499,103.745489326551,-9.07241324006736,0.338775510204082,0.683585313174946
2004,1218,2028,749,1654,167,494,363,498,348,644,462,389,187,96,485,105.949470252649,1914,708,1655,140,436,358,560,395,612,330,410,189,74,487,99.8747651847214,6.07470506792738,0.3625,0.619826756496631
2004,1233,2078,750,1690,156,451,422,645,360,749,434,457,223,161,586,100.347691713347,2171,745,1770,206,582,475,674,391,698,438,397,225,88,577,104.749681553248,-4.40198983990068,0.340264650283554,0.657017543859649
2004,1237,2293,767,1711,226,621,533,751,383,708,389,383,173,63,550,112.322674190767,2178,796,1752,214,586,372,568,349,678,485,388,183,103,633,106.716578797797,5.60609539297023,0.360980207351555,0.669820245979186
2004,1248,1938,664,1387,207,507,403,563,226,658,388,401,137,126,476,107.088389364101,1908,688,1628,178,531,354,523,382,589,358,345,225,72,530,104.770690564049,2.31769880005201,0.277300613496933,0.632692307692308
2004,1263,1877,630,1450,197,582,420,585,254,745,359,417,181,104,487,100.352865697177,1784,644,1611,158,526,338,498,318,660,324,363,193,76,509,95.1405776696958,5.21228802748125,0.277899343544858,0.700846660395108
2004,1264,2156,707,1601,167,454,575,757,353,658,313,377,274,121,589,110.107860761562,1840,631,1530,135,420,443,637,340,638,325,491,181,124,614,93.816283243596,16.2915775179663,0.356205852674067,0.659318637274549
2004,1308,1617,562,1350,154,451,339,483,306,554,292,368,144,103,426,99.53709403393,1661,582,1344,144,425,353,513,298,567,299,338,163,65,465,103.185647193301,-3.64855315937068,0.350515463917526,0.650234741784038
2004,1323,2048,697,1661,240,671,414,572,336,689,404,302,169,129,433,109.012711052441,1961,734,1723,166,459,327,461,375,702,399,332,167,112,536,104.15117588324,4.86153516920089,0.323699421965318,0.647556390977444
2004,1335,1929,669,1478,236,594,355,516,293,648,432,368,172,72,481,108.368351273005,1717,636,1480,141,442,304,450,276,611,329,380,200,86,506,96.3524130190797,12.0159382539254,0.324115044247788,0.701298701298701
2004,1337,2446,863,1891,222,613,498,696,378,681,439,388,218,77,604,110.817129084286,2451,849,1777,245,608,508,709,356,753,439,489,160,106,608,110.308016345929,0.509112738357445,0.3342175066313,0.656702025072324
2004,1347,1726,604,1483,171,483,347,555,300,581,282,354,211,73,497,96.9009656411408,1811,632,1417,171,468,376,557,305,687,333,407,176,100,503,102.659743322298,-5.7587776811575,0.303951367781155,0.655756207674944
2004,1401,2013,703,1693,171,526,436,637,441,624,415,417,173,35,592,103.26889928589,2140,745,1528,185,474,465,673,278,654,485,380,168,111,563,111.104188731751,-7.83528944586071,0.402739726027397,0.69179600886918
2004,1412,2162,799,1803,188,569,376,575,358,658,510,395,341,108,607,103.296703296703,1943,665,1577,155,495,458,688,392,762,343,598,189,91,533,93.1572790211534,10.1394242755499,0.319642857142857,0.626666666666667
2004,1452,1827,641,1492,204,588,341,489,271,610,405,367,206,153,425,101.322123383394,1848,687,1596,185,505,289,427,375,671,383,396,198,92,478,102.389078498294,-1.06695511489991,0.287685774946921,0.619289340101523
2004,1123,1963,672,1599,144,425,475,645,329,651,348,362,161,58,573,102.463722726798,1984,675,1575,175,548,459,650,359,684,409,408,156,91,577,103.874345549738,-1.41062282294003,0.324777887462981,0.644554455445545
2004,1135,1861,662,1481,201,543,336,478,233,609,405,396,232,82,479,100.360239872298,1893,672,1528,191,526,358,515,321,667,378,429,207,84,477,101.632127134114,-1.27188726181541,0.258888888888889,0.654838709677419
2004,1139,1804,623,1505,236,690,322,423,280,578,325,297,155,57,548,105.613188768939,1751,600,1341,155,411,396,582,252,641,304,364,125,77,476,102.4527816135,3.16040715543929,0.304017372421281,0.696385542168675
2004,1156,1729,605,1493,150,487,369,573,344,604,313,481,181,97,572,91.8644932310373,2020,716,1576,148,423,440,625,347,645,423,391,224,86,526,106.596306068602,-14.7318128375642,0.347826086956522,0.635120925341746
2004,1159,1781,625,1483,174,495,357,516,293,606,345,367,172,41,482,99.8296002331786,1868,696,1472,136,408,340,502,281,647,341,369,207,82,490,104.891963523651,-5.0623632904726,0.311702127659574,0.683201803833145
2004,1182,2040,728,1604,175,515,409,602,310,699,444,427,173,99,564,102.725240195782,2071,696,1672,224,666,455,643,380,668,417,404,172,90,510,104.653043074,-1.92780287821773,0.316973415132924,0.647822057460612
2004,1196,2309,808,1674,246,648,447,594,307,748,488,440,196,94,566,111.634338316347,2074,720,1737,206,634,428,641,387,633,435,407,220,94,569,101.714532328939,9.91980598740813,0.326595744680851,0.659030837004405
2004,1245,2091,729,1644,248,638,385,536,327,670,477,374,217,105,548,108.519648751323,1870,636,1542,200,572,398,576,334,668,396,457,184,87,548,97.4750317966681,11.0446169546553,0.328643216080402,0.667330677290837
2004,1250,1844,637,1511,172,497,398,555,313,684,350,410,201,93,528,99.5572832307526,1783,629,1522,157,438,368,552,311,653,375,389,220,96,500,96.7507379753429,2.8065452554097,0.324016563146998,0.687437185929648
2004,1256,1869,673,1588,136,427,387,590,396,709,307,453,162,84,482,98.1308411214953,1877,669,1590,167,465,372,536,298,630,382,366,203,79,521,99.110801334854,-0.979960213358709,0.385964912280702,0.704071499503476
2004,1279,1770,642,1476,166,495,320,492,264,585,374,368,194,60,602,98.5260064125401,1831,591,1368,165,456,484,689,291,641,323,416,177,105,495,101.939693568502,-3.41368715596163,0.29171270718232,0.667808219178082
2004,1288,1854,643,1470,171,459,397,640,290,563,333,448,206,47,587,97.0883954754922,1937,663,1471,172,497,439,653,327,622,354,457,199,73,548,102.577952889341,-5.48955741384853,0.317982456140351,0.632584269662921
2004,1318,2098,706,1712,236,711,450,696,384,635,370,412,231,101,538,102.529517554148,2054,754,1646,170,517,376,574,365,761,444,503,193,106,602,100.856345995208,1.6731715589405,0.335371179039301,0.635
2004,1326,1950,685,1544,147,431,433,667,369,640,350,437,197,71,589,102.336419169973,2055,697,1547,218,539,443,616,304,618,408,393,202,88,605,107.758620689655,-5.42220151968226,0.373860182370821,0.677966101694915
2004,1339,1953,674,1581,207,529,398,553,258,582,400,359,179,89,588,101.437683086448,2059,696,1506,183,485,484,678,325,722,427,422,162,113,530,108.293185786717,-6.85550270026863,0.263265306122449,0.64167585446527
2004,1357,1986,744,1692,144,432,354,527,355,642,391,436,210,110,542,99.0582977534815,2094,736,1586,191,484,431,627,327,689,380,442,221,88,512,105.924487070535,-6.86618931705388,0.340038314176245,0.662538699690402
2004,1372,1780,645,1449,153,417,337,480,289,556,325,353,222,34,540,103.236283493794,1592,526,1224,145,391,395,616,254,582,243,483,127,72,469,92.341244982715,10.8950385110792,0.331802525832377,0.68641975308642
