"","Season","teamID","mean_pts_against","sd_pts_against"
"1549",2001,1157,77.6071428571429,13.698713877761
"1550",2002,1157,78.4615384615385,10.659196101886
"1551",2003,1157,69.8846153846154,11.6835848028828
"1552",2004,1157,69.037037037037,15.1618993164838
"1553",2005,1157,73.1923076923077,9.67892238121262
"1554",2006,1157,67.9230769230769,10.9029283292997
"1555",2007,1157,73.6538461538462,11.7641567745157
"1556",2008,1157,72.48,13.8236512301683
"1557",2009,1157,72.1481481481482,12.6512501775173
"1558",2010,1157,61.6,11.5358511636101
"1559",2011,1157,65.2413793103448,11.8823253268211
"1560",2012,1157,67.5,10.0049987506246
"1561",2013,1157,65.2692307692308,12.1278446306265
"1562",2014,1157,69.0333333333333,9.67928229504267
"1563",2015,1157,64.6551724137931,11.3555394350981
"1564",2016,1157,68.3846153846154,7.48906895723052
"1565",2017,1157,73.6451612903226,12.3276069240189
"1566",1992,1158,63.5217391304348,9.63832107794615
"1567",1993,1158,62.6086956521739,9.07914258283929
"1568",1994,1158,64.68,10.278294281316
"1569",1995,1158,63,8.76812408671319
"1570",1996,1158,62.96,11.865496196957
"1571",1997,1158,66.2142857142857,9.287016595693
"1572",1998,1158,55.7037037037037,9.19788777932954
"1573",1999,1158,59.3703703703704,11.84563583431
"1574",2000,1158,60.7692307692308,8.35371865606063
"1575",2001,1158,60.2592592592593,9.70563909278674
"1576",2002,1158,61.0357142857143,8.07135833653948
"1577",2003,1158,68.6551724137931,11.6535581999324
"1578",2004,1158,68.5357142857143,12.0014880029817
"1579",2005,1158,67.75,11.6734107491563
"1580",2006,1158,68.1538461538462,10.9825035677383
"1581",2007,1158,65.6363636363636,11.5320699080276
"1582",2008,1158,72.3636363636364,13.0882060024908
"1583",2009,1158,72.0882352941177,11.6107777701499
"1584",2010,1158,72.53125,10.8359746573252
"1585",2011,1158,68.5882352941177,9.79522965857213
"1586",2012,1158,68.2903225806452,13.2996078849142
"1587",2013,1158,61.6060606060606,8.65281527141381
"1588",2014,1158,62.9677419354839,11.5426278665006
"1589",2015,1158,64.5757575757576,11.8954568613145
"1590",2016,1158,62.3,10.638738582214
"1591",2017,1158,64.6666666666667,10.5642873241249
"1592",1985,1159,58.0454545454545,10.7148196115175
"1593",1986,1159,58.4090909090909,6.19261534801612
"1594",1987,1159,76.5416666666667,13.1677444064511
"1595",1988,1159,77.7391304347826,11.5255344632703
"1596",1989,1159,74.962962962963,15.2705888292129
"1597",1990,1159,81.0357142857143,14.0830398203659
"1598",1991,1159,82.6785714285714,12.3739678100874
"1599",1992,1159,73.1428571428571,12.9320568835006
"1600",1993,1159,73.1428571428571,13.5666101164923
"1601",1994,1159,78.0344827586207,13.4893681908083
"1602",1995,1159,76.9310344827586,13.5881540701628
"1603",1996,1159,73.3448275862069,13.1401126926809
"1604",1997,1159,72.1071428571429,9.17056194293492
"1605",1998,1159,77.0714285714286,9.53328893318554
"1606",1999,1159,65.1481481481482,11.033876868374
"1607",2000,1159,65.8888888888889,12.4817815953842
"1608",2001,1159,72.36,9.66902270139025
"1609",2002,1159,69.8461538461538,11.9455173439824
"1610",2003,1159,67.7692307692308,12.9840138395111
"1611",2004,1159,69.1851851851852,12.1845963193036
"1612",2005,1159,68.1538461538462,9.41782271097649
"1613",2006,1159,62.25,10.7999485595483
"1614",2007,1159,62.0357142857143,10.3117413942559
"1615",2008,1159,64.875,13.5640654292045
"1616",2009,1159,63.1666666666667,11.2773295118809
"1617",2010,1159,71.3448275862069,12.907018749693
"1618",2011,1159,75.6666666666667,11.5141092857276
"1619",2012,1159,73.6333333333333,10.5257756969731
"1620",2013,1159,69.6875,11.2921254320962
"1621",2014,1159,67.7333333333333,10.458236593407
"1622",2015,1159,64.78125,10.2665582227899
"1623",2016,1159,71.6206896551724,12.9295171523574
"1624",2017,1159,71.1290322580645,11.5231417460224
"1625",1985,1160,77.84,10.8730553816916
"1626",1986,1160,80.9230769230769,11.5132031231038
"1627",1987,1160,68.9642857142857,13.0851404069998
"1628",1988,1160,80.9642857142857,17.153948131784
"1629",1989,1160,84.1071428571429,17.0822396088133
"1630",1990,1160,84.2413793103448,16.0393604530805
"1631",1991,1160,79.6071428571429,11.9081027058432
"1632",1992,1160,72.7142857142857,12.3823564527416
"1633",1993,1160,75.3333333333333,12.035204769598
"1634",1994,1160,79.037037037037,14.6720075745552
"1635",1995,1160,77.8148148148148,15.000094966461
"1636",1996,1160,81.1481481481482,14.777070865426
"1637",1997,1160,69.7666666666667,14.1218425420201
"1638",1998,1160,73.6923076923077,13.5669281144089
"1639",1999,1160,68.448275862069,11.1149391325901
"1640",2000,1160,71.9333333333333,13.9801172441764
"1641",2001,1160,75.2413793103448,10.5107264001176
"1642",2002,1160,78.6428571428571,15.6707188275276
"1643",2003,1160,70.0645161290323,9.01086560352174
"1644",2004,1160,71.3333333333333,10.6986699389007
"1645",2005,1160,74.7931034482759,13.9779911451253
"1646",2006,1160,69.9310344827586,13.02999570903
"1647",2007,1160,80.1111111111111,12.9029911062195
"1648",2008,1160,64.6129032258064,12.2165936860617
"1649",2009,1160,67.9666666666667,13.0238066720097
"1650",2010,1160,75.0344827586207,12.670220312158
"1651",2011,1160,73.7878787878788,11.5454470889978
"1652",2012,1160,63.5625,12.7454925618887
"1653",2013,1160,63.78125,11.9939080638948
"1654",2014,1160,67.9411764705882,9.57883138463076
"1655",2015,1160,67.71875,12.9096972179081
"1656",2016,1160,70.6875,11.323505384533
"1657",2017,1160,72.03125,14.5790047339405
"1658",1985,1161,66.7142857142857,12.5870513796466
"1659",1986,1161,66.3846153846154,8.33343589680474
"1660",1987,1161,71.0384615384615,12.6759008176327
"1661",1988,1161,57.5185185185185,10.9170662809354
"1662",1989,1161,61.7,10.7033671788609
"1663",1990,1161,59.1428571428571,9.07056405495999
"1664",1991,1161,60.9642857142857,11.0369149703843
"1665",1992,1161,68.5,9.9237836273007
"1666",1993,1161,70.8076923076923,9.4149635401067
"1667",1994,1161,72.3076923076923,8.48419344790879
"1668",1995,1161,74.4285714285714,8.15329322888552
"1669",1996,1161,74.5925925925926,8.05394914722566
"1670",1997,1161,71.0769230769231,11.5686579236248
"1671",1998,1161,62.1923076923077,11.196496704842
"1672",1999,1161,66.6538461538462,13.1876982303731
"1673",2000,1161,65.2758620689655,11.3386083541529
"1674",2001,1161,64.1923076923077,13.4521945593103
"1675",2002,1161,69.2592592592593,12.3150707939893
"1676",2003,1161,72.6666666666667,10.8986975917034
"1677",2004,1161,72.6071428571429,10.7577337752352
"1678",2005,1161,70.3846153846154,12.0102520309173
"1679",2006,1161,71.8275862068966,9.88891502613349
"1680",2007,1161,71.6785714285714,10.0260903034277
"1681",2008,1161,72.4666666666667,12.2156861659813
"1682",2009,1161,73.9,10.3268982558272
"1683",2010,1161,67.2666666666667,11.8872093918815
"1684",2011,1161,68.4666666666667,10.9315529809224
"1685",2012,1161,68.3548387096774,12.02926538931
"1686",2013,1161,63.5483870967742,10.9448274226608
"1687",2014,1161,70.1666666666667,9.81231925669983
"1688",2015,1161,63.59375,10.6312363102262
"1689",2016,1161,78.15625,11.2969004455833
"1690",2017,1161,67.125,11.1579568022107
"1691",1985,1162,61.32,10.0652868811574
"1692",1986,1162,63.2916666666667,15.0404647438217
"1693",1987,1162,75.9565217391304,9.8648976443548
"1694",1988,1162,73.3333333333333,9.33747320194824
"1695",1989,1162,75.5833333333333,14.5181046393405
"1696",1990,1162,76.7692307692308,9.32655431467674
"1697",1991,1162,73,10.0664459136943
"1698",1992,1162,72.68,10.2132267183295
"1699",1993,1162,68,11.9058808997907
"1700",1994,1162,70.64,11.0449083291805
"1701",1995,1162,74.88,11.6415921018848
"1702",1996,1162,67.88,8.87562204392834
"1703",1997,1162,71.52,11.0042416064595
"1704",1998,1162,62.12,8.07939766731819
"1705",1999,1162,65.5416666666667,11.8247315133291
"1706",2000,1162,62.0384615384615,12.6031131685176
"1707",2001,1162,59.84,11.929235795585
"1708",2002,1162,57.2692307692308,10.6604228520549
"1709",2003,1162,62.0740740740741,9.63138270257873
"1710",2004,1162,71.4230769230769,12.3714932871439
"1711",2005,1162,65.6666666666667,10.9016583071638
"1712",2006,1162,68.3461538461538,9.15616648032268
"1713",2007,1162,64.8518518518518,11.7659995936914
"1714",2008,1162,64.1428571428571,9.58669713221201
"1715",2009,1162,62.1428571428571,9.9357725778913
"1716",2010,1162,65.2857142857143,11.7657920444763
"1717",2011,1162,71.4444444444444,9.99358768770229
"1718",2012,1162,63.0357142857143,10.7685486585538
"1719",2013,1162,61.1923076923077,10.0678467639083
"1720",2014,1162,62.9666666666667,9.98095888328797
"1721",2015,1162,62,13.0325037443368
"1722",2016,1162,69.5172413793103,10.497008722404
"1723",2017,1162,73.9230769230769,11.2175686382498
"1724",1985,1163,71.1785714285714,10.8663720867658
"1725",1986,1163,69.3333333333333,10.6265270395872
"1726",1987,1163,69.3571428571429,14.2626533444265
"1727",1988,1163,66.4827586206897,11.8279955120262
"1728",1989,1163,65.6785714285714,13.0555893278861
"1729",1990,1163,67.625,13.2512933026761
"1730",1991,1163,65.8518518518518,13.5240631801351
"1731",1992,1163,71.0714285714286,10.9947077216085
"1732",1993,1163,71.1481481481482,9.83597675609488
"1733",1994,1163,69.5161290322581,13.1323289829386
"1734",1995,1163,72.4827586206897,11.924227107793
"1735",1996,1163,64.53125,11.8702239971256
"1736",1997,1163,60.4642857142857,9.74292580155485
"1737",1998,1163,62.4545454545455,8.9165958649129
"1738",1999,1163,60.7666666666667,9.51471938931839
"1739",2000,1163,65.2121212121212,11.1151854903483
"1740",2001,1163,68.6896551724138,9.86734675683917
"1741",2002,1163,68.8,12.259830678923
"1742",2003,1163,71.4,10.2942903491743
"1743",2004,1163,63.9393939393939,10.4071471653481
"1744",2005,1163,66.7586206896552,9.341364126499
"1745",2006,1163,65.4333333333333,12.2802991464555
"1746",2007,1163,62.5161290322581,11.4800434602602
"1747",2008,1163,68.625,10.4842431695716
"1748",2009,1163,63.9677419354839,15.8881168822651
"1749",2010,1163,67,7.92301669494563
"1750",2011,1163,66.3714285714286,8.97082104671032
"1751",2012,1163,64.1212121212121,10.0366751708346
"1752",2013,1163,65.4,9.76128877867516
"1753",2014,1163,63.1176470588235,10.274312498956
"1754",2015,1163,59.7941176470588,11.178386645028
"1755",2016,1163,63.0882352941176,12.0211118506059
"1756",2017,1163,65.84375,10.0646599064379
"1757",1986,1164,69.4,12.993588162372
"1758",1987,1164,78.5555555555556,12.4756172448912
"1759",1988,1164,75.75,13.7500988138742
"1760",1989,1164,72.3448275862069,12.5592193287554
"1761",1990,1164,67.5714285714286,10.3795688607692
"1762",1991,1164,70.3571428571429,10.0856123621512
"1763",1992,1164,75.8518518518518,12.5106222673243
"1764",1993,1164,65.551724137931,10.3530057985128
"1765",1994,1164,64.9642857142857,9.93117852413836
"1766",1995,1164,66.0357142857143,11.7866281511976
"1767",1996,1164,71.8148148148148,10.4882243017037
"1768",1997,1164,72.4827586206897,12.3335219441487
"1769",1998,1164,69.7241379310345,9.31165380325773
"1770",1999,1164,68.5862068965517,9.48877999601676
"1771",2000,1164,68.5333333333333,9.78997845559016
"1772",2001,1164,67.1428571428571,12.7503501352484
"1773",2002,1164,69.1333333333333,11.7875835707231
"1774",2003,1164,61.6428571428571,8.82846526536741
"1775",2004,1164,60.875,11.0387879185025
"1776",2005,1164,63.2068965517241,10.7050699281923
"1777",2006,1164,68.8,10.603837951909
"1778",2007,1164,70.5625,15.0824347739242
"1779",2008,1164,66.1176470588235,13.0006170153862
"1780",2009,1164,67.3548387096774,12.5792113878329
"1781",2010,1164,68.4074074074074,9.4716551200015
"1782",2011,1164,73.1851851851852,12.6248748266058
"1783",2012,1164,76.8148148148148,10.2808149820506
"1784",2013,1164,70.9354838709677,11.3164643591273
"1785",2014,1164,74.9677419354839,11.5137131889695
"1786",2015,1164,83.6,15.039258969272
"1787",2016,1164,81,13.8641366739616
"1788",2017,1164,78.7333333333333,10.0616490501903
"1789",1985,1165,59.0833333333333,12.8127540625217
"1790",1986,1165,60.92,14.0413674547745
"1791",1987,1165,72.1666666666667,12.7540843131393
"1792",1988,1165,75.2,16.6733320005331
"1793",1989,1165,74.6666666666667,12.9200439717473
"1794",1990,1165,73.6923076923077,12.7773838660948
"1795",1991,1165,75.125,13.6328009179906
"1796",1992,1165,72.88,16.0735808082704
"1797",1993,1165,69.16,14.5048267828334
"1798",1994,1165,73.7083333333333,13.0299960514748
"1799",1995,1165,80.12,11.7236228757724
"1800",1996,1165,68.56,10.0998349821503
"1801",1997,1165,64.36,12.4628782122483
"1802",1998,1165,65.8,10.1529962736787
"1803",1999,1165,65.6,10.352133435513
"1804",2000,1165,69.6153846153846,11.0311447205697
"1805",2001,1165,68.5384615384615,14.1569227425476
"1806",2002,1165,67.3846153846154,9.65433342319157
"1807",2003,1165,67.8846153846154,9.70495511819369
"1808",2004,1165,71.0769230769231,10.7328396127887
"1809",2005,1165,66.1923076923077,11.6791069205457
"1810",2006,1165,63.8518518518519,12.5994618435249
"1811",2007,1165,64.6296296296296,13.725742653715
"1812",2008,1165,69,15.3753048750261
"1813",2009,1165,64.9655172413793,11.9626882986246
"1814",2010,1165,64.551724137931,14.8073008220765
"1815",2011,1165,70.0714285714286,9.54493688328111
"1816",2012,1165,68.0740740740741,7.35854252879931
"1817",2013,1165,69.4666666666667,8.23253986590275
"1818",2014,1165,79.2592592592593,10.412982254388
"1819",2015,1165,62.3793103448276,10.2134847596675
"1820",2016,1165,79.4814814814815,11.9143429089298
"1821",2017,1165,77.3571428571429,10.1332393479351
"1822",1985,1166,74.16,11.689311356962
"1823",1986,1166,63.08,12.1172053983857
"1824",1987,1166,73.6153846153846,11.2501623919903
"1825",1988,1166,80.6071428571429,13.8010715786701
"1826",1989,1166,72.5,10.5658852461345
"1827",1990,1166,75.40625,10.7128484058976
"1828",1991,1166,70.0666666666667,11.6764819138753
"1829",1992,1166,70,12.9242809098625
"1830",1993,1166,69.1538461538462,12.2888317026227
"1831",1994,1166,74.1481481481482,11.8604180225452
"1832",1995,1166,70.9615384615385,10.5810425544207
"1833",1996,1166,66.5714285714286,9.43370070516916
"1834",1997,1166,65.9666666666667,10.7076618824329
"1835",1998,1166,69.5555555555556,8.51845658344882
"1836",1999,1166,68.7931034482759,12.3444010163799
"1837",2000,1166,66.21875,12.0956787138377
"1838",2001,1166,63.0645161290323,11.8432413464979
"1839",2002,1166,68.1,12.8555636687537
"1840",2003,1166,64.3333333333333,10.0363921140351
"1841",2004,1166,61.4642857142857,11.12382209447
"1842",2005,1166,64.969696969697,9.84404911762955
"1843",2006,1166,61.1428571428571,10.9297903667142
"1844",2007,1166,60.4375,10.3016988890183
"1845",2008,1166,65.2258064516129,13.6813977780522
"1846",2009,1166,65.3636363636364,8.55430513622447
"1847",2010,1166,68.3870967741936,8.98397617745001
"1848",2011,1166,63.6666666666667,9.68783601567794
"1849",2012,1166,69.5454545454545,10.2105671643735
"1850",2013,1166,63.0882352941176,10.79384686406
"1851",2014,1166,67.4242424242424,9.50009968049778
"1852",2015,1166,66.8787878787879,9.80037491552484
"1853",2016,1166,73.03125,10.3720604074974
"1854",2017,1166,72.6060606060606,11.0678006903455
"1855",2008,1167,75.0689655172414,10.7965968000595
"1856",2009,1167,72.2068965517241,10.1396650773965
"1857",2010,1167,74.5862068965517,11.0437999457333
"1858",2011,1167,77.3928571428571,9.79546110201343
"1859",2012,1167,70.2758620689655,9.14133685020233
"1860",2013,1167,69.6153846153846,9.7573640828942
"1861",2014,1167,68.9032258064516,10.274093110699
"1862",2015,1167,61.9,12.7829358238185
"1863",2016,1167,63.2758620689655,10.6767322171832
"1864",2017,1167,63.4285714285714,10.3831365111667
"1865",1985,1168,67.9310344827586,11.7653578492198
"1866",1986,1168,67.3793103448276,12.9488383182857
"1867",1987,1168,65.7777777777778,13.0835578945288
"1868",1988,1168,65.4137931034483,10.8381510065776
"1869",1989,1168,72.3928571428571,11.2524541708787
"1870",1990,1168,76.2222222222222,13.6672920432276
"1871",1991,1168,82.6666666666667,12.597313510916
"1872",1992,1168,76.7142857142857,12.0242259868156
"1873",1993,1168,70.0384615384615,11.0832513974222
"1874",1994,1168,76.64,11.0637546369515
"1875",1995,1168,79.962962962963,12.3240898602368
"1876",1996,1168,76.7692307692308,10.6707364031081
"1877",1997,1168,73.8888888888889,10.1311907316478
"1878",1998,1168,75.5185185185185,15.075120538797
"1879",1999,1168,74.3076923076923,13.056092005709
"1880",2000,1168,78.72,14.3280610458405
"1881",2001,1168,71.28,9.7233396183273
"1882",2002,1168,72,11.6584733134317
"1883",2003,1168,66.6551724137931,12.0394466592975
"1884",2004,1168,73.5925925925926,10.3077986132206
"1885",2005,1168,71.0714285714286,12.2774366109319
"1886",2006,1168,76.1071428571429,11.8488608163613
"1887",2007,1168,77.5,13.0483431614615
"1888",2008,1168,72.9032258064516,10.7590422086407
"1889",2009,1168,74.0645161290323,11.4802307870849
"1890",2010,1168,74.0344827586207,11.3687628382734
"1891",2011,1168,75.9333333333333,9.89577873548157
"1892",2012,1168,71.6071428571429,10.1336962132185
"1893",2013,1168,75.2,10.7748109832209
"1894",2014,1168,71.4516129032258,10.5224797764197
"1895",2015,1168,71.0344827586207,10.758660161605
"1896",2016,1168,75.6785714285714,9.67261721611704
"1897",2017,1168,72.9655172413793,13.3188447552993
"1898",1991,1169,88.8846153846154,16.4081124400753
"1899",1992,1169,77.2692307692308,9.33191381146522
"1900",1993,1169,72.28,9.73618679634555
"1901",1994,1169,81.6,12.9357386079548
"1902",1995,1169,81.3076923076923,13.1446391529604
"1903",1996,1169,78.9583333333333,12.5783774673105
"1904",1997,1169,74.5,12.1531888819355
"1905",1998,1169,81.7916666666667,11.1393511897029
"1906",1999,1169,79.037037037037,12.7866561500095
"1907",2000,1169,73.8965517241379,13.2889449962478
"1908",2001,1169,76.1724137931034,9.61794812360591
"1909",2002,1169,70.3333333333333,12.4498995979887
"1910",2003,1169,69.9285714285714,8.81046755991636
"1911",2004,1169,68.9310344827586,10.3989389379149
"1912",2005,1169,67.5,12.1733173446031
"1913",2006,1169,74.7037037037037,11.8899272651421
"1914",2007,1169,75.5172413793103,10.466342960909
"1915",2008,1169,71.8275862068966,12.7112688068423
"1916",2009,1169,70.1724137931034,12.4328739509336
"1917",2010,1169,75.375,14.0867130257902
"1918",2011,1169,72.0666666666667,9.96868660575094
"1919",2012,1169,75.9615384615385,11.8405431268359
"1920",2013,1169,75.0689655172414,10.2012990576227
"1921",2014,1169,77.5454545454545,11.0059384796655
"1922",2015,1169,71.1612903225806,9.04100574860101
"1923",2016,1169,77.1428571428571,8.8305626082847
"1924",2017,1169,81,14.3578601521309
"1925",1992,1170,89.1538461538462,12.9017589736975
"1926",1993,1170,77.0384615384615,14.9411666726016
"1927",1994,1170,83.2962962962963,9.5426766718085
"1928",1995,1170,79.2222222222222,12.8072495495966
"1929",1996,1170,80.12,11.7626527620261
"1930",1997,1170,80.0434782608696,13.4315715619769
"1931",1998,1170,78.5652173913043,14.9204743007615
"1932",1999,1170,78.0384615384615,15.444042914291
"1933",2000,1170,69.6538461538462,10.1190604610994
"1934",2001,1170,79.2916666666667,13.4987251142523
"1935",2002,1170,78.7916666666667,13.2958939940663
"1936",2003,1170,72.8928571428571,11.4869951772018
"1937",2004,1170,71.9615384615385,10.8091841291774
"1938",2005,1170,74.3076923076923,11.0806831225127
"1939",2006,1170,75.5714285714286,12.7378949694982
"1940",2007,1170,83.3333333333333,11.3510419718259
"1941",2008,1170,78.1153846153846,10.8271027447861
"1942",2009,1170,72.4137931034483,11.1532097922504
"1943",2010,1170,72.25,11.9679355563723
"1944",2011,1170,70.7307692307692,9.57729687253222
"1945",2012,1170,70.8461538461538,10.6759254688006
"1946",2013,1170,65.7037037037037,11.282439775751
"1947",2014,1170,70.7857142857143,9.35060759704215
"1948",2015,1170,69,11.3042343520344
"1949",2016,1170,73.5172413793103,10.4492675397956
"1950",2017,1170,75.4827586206897,8.97464957395939
"1951",1985,1171,72.8,12.5432584814845
"1952",1986,1171,65.6818181818182,11.2942731532669
"1953",1987,1171,76.7391304347826,12.4616407474528
"1954",1988,1171,75.8,11.6940155635265
"1955",1989,1171,73.0769230769231,17.0151064103004
"1956",1990,1171,69.9230769230769,9.59551177133592
"1957",1991,1171,71.4,13
"1958",1992,1171,62.52,11.1359777298628
"1959",1993,1171,69.36,9.93260623737127
"1960",1994,1171,71.64,15.1241528688386
"1961",1995,1171,69.92,10.6102152035982
"1962",1996,1171,65.08,12.3690473898895
"1963",1997,1171,60.96,9.5327505649384
"1964",1998,1171,65.1923076923077,9.87529941123501
"1965",1999,1171,66.56,12.3257183698693
"1966",2000,1171,70.8461538461538,11.6092801075426
"1967",2001,1171,70.5,12.9437243481156
"1968",2002,1171,70.1923076923077,13.2876460842972
"1969",2003,1171,64.4230769230769,10.3621352121002
"1970",2004,1171,67.9230769230769,8.41390790024743
"1971",2005,1171,64.7692307692308,13.1705966221966
"1972",2006,1171,67.2222222222222,11.1332258554616
"1973",2007,1171,67.2592592592593,14.0455100753356
"1974",2008,1171,69.6666666666667,13.1090104068215
"1975",2009,1171,68.5185185185185,11.7420034012363
"1976",2010,1171,65.962962962963,11.7456423391875
"1977",2011,1171,71,10.7047929728974
"1978",2012,1171,63.8620689655172,7.52008804057047
"1979",2013,1171,66.7407407407407,9.00680337980724
"1980",2014,1171,67.5384615384615,9.96887463751358
"1981",2015,1171,62.2142857142857,10.264491626953
"1982",2016,1171,71.5925925925926,10.2216183396506
"1983",2017,1171,74.8148148148148,8.75318419880638
"1984",1985,1172,69.6666666666667,10.1526805857824
"1985",1986,1172,63.6153846153846,9.90384540702014
"1986",1987,1172,69.4230769230769,9.95659812153961
"1987",1988,1172,74.12,11.479401842721
"1988",1989,1172,74.1071428571429,13.6472471398944
"1989",1990,1172,73.72,12.3811684962823
"1990",1991,1172,70.1851851851852,16.8386849409718
"1991",1992,1172,70.72,12.333963947842
"1992",1993,1172,74.36,10.1319626265925
"1993",1994,1172,69.8888888888889,10.5003052458683
"1994",1995,1172,73.375,10.8299604559879
"1995",1996,1172,67.5,14.0662717164144
"1996",1997,1172,69.12,9.55388228243716
"1997",1998,1172,66.4074074074074,12.9384913496342
"1998",1999,1172,69.625,9.7615594798301
"1999",2000,1172,72.16,15.2825608674288
"2000",2001,1172,71.7241379310345,12.1063635914699
"2001",2002,1172,68,12.1306985023059
"2002",2003,1172,74.0416666666667,13.8076197195187
"2003",2004,1172,71.3076923076923,13.1233204053524
"2004",2005,1172,67.9615384615385,10.42105856132
"2005",2006,1172,70.1851851851852,11.9229482577379
"2006",2007,1172,68.7096774193548,10.116631680512
"2007",2008,1172,63.1290322580645,10.4522467616102
"2008",2009,1172,65,11.3165593768173
"2009",2010,1172,71.1379310344828,12.8805615947083
"2010",2011,1172,68.6666666666667,10.5121713801877
"2011",2012,1172,67.9032258064516,12.4989461921387
"2012",2013,1172,62,11.708833169601
"2013",2014,1172,72.7741935483871,16.6106585810023
"2014",2015,1172,69.0666666666667,12.8356543654192
"2015",2016,1172,78.1290322580645,11.8651926111178
"2016",2017,1172,71.625,11.1174086096333
"2017",1985,1173,64.6071428571429,10.2788502228976
"2018",1986,1173,67.4827586206897,10.8253033268462
"2019",1987,1173,71.5925925925926,9.00110787736393
"2020",1988,1173,80.1428571428571,16.9327958919836
"2021",1989,1173,78,14.2227182453184
"2022",1990,1173,83.4333333333333,14.0606649505126
"2023",1991,1173,83.7241379310345,13.2176736437137
"2024",1992,1173,71.5666666666667,12.590865143328
"2025",1993,1173,71.75,8.90952465789447
"2026",1994,1173,78.7307692307692,13.522004858179
"2027",1995,1173,77.9259259259259,14.0901654898998
"2028",1996,1173,70.0344827586207,9.75222596795466
"2029",1997,1173,69.2592592592593,13.3087379988678
"2030",1998,1173,70.4838709677419,12.293279919647
"2031",1999,1173,68.0714285714286,13.6948992165063
"2032",2000,1173,65.0333333333333,10.4633459846935
"2033",2001,1173,68.4516129032258,9.63617735300127
"2034",2002,1173,63.4333333333333,12.6591477986674
"2035",2003,1173,66.3103448275862,11.4427252257114
"2036",2004,1173,64.09375,7.73079044909005
"2037",2005,1173,61.5862068965517,12.8049020785549
"2038",2006,1173,62.3333333333333,12.1466139267311
"2039",2007,1173,66.1612903225806,11.8155174077525
"2040",2008,1173,64.6774193548387,12.5761337375581
"2041",2009,1173,61.5151515151515,12.6913386117295
"2042",2010,1173,62.34375,11.0061841121107
"2043",2011,1173,64.5428571428571,8.5589404826108
"2044",2012,1173,67.09375,12.8448794240878
"2045",2013,1173,66.6774193548387,9.23539241820723
"2046",2014,1173,67.6363636363636,11.5807442059496
"2047",2015,1173,60.9090909090909,10.0758487122786
"2048",2016,1173,65.8125,12.9201954943764
"2049",2017,1173,66.7666666666667,9.06940036543242
"2050",1985,1174,73.16,13.8343774706345
"2051",1986,1174,77.1739130434783,17.2959589970738
"2052",1987,1174,75.6666666666667,11.7127454423419
"2053",1988,1174,71.75,10.3262013723638
"2054",1989,1174,72.5833333333333,11.0882494273135
"2055",1990,1174,69.24,12.4708994596754
"2056",1991,1174,74.9642857142857,9.28751508789819
"2057",1992,1174,70.1428571428571,13.8743415878864
"2058",1993,1174,69.25,9.20798767576483
"2059",1994,1174,71.48,15.3707514455215
"2060",1995,1174,74.72,14.0283047205759
"2061",1996,1174,69.24,11.6914498673176
"2062",1997,1174,71.7241379310345,12.5011329535828
"2063",1998,1174,69.8148148148148,10.6808132686501
"2064",1999,1174,67.9,10.3068440602717
"2065",2000,1174,68.741935483871,11.0422453692942
"2066",2001,1174,67.1333333333333,9.71927815303647
"2067",2002,1174,66.9,11.6125675084337
"2068",2003,1174,68.3103448275862,10.1808764998608
"2069",2004,1174,69.6785714285714,9.91838387159615
"2070",2005,1174,68.258064516129,11.8179742819585
"2071",2006,1174,70.8666666666667,13.4619087987457
"2072",2007,1174,69.8064516129032,10.4575948631882
"2073",2008,1174,66.4838709677419,11.5148338177093
"2074",2009,1174,70.125,9.12546949742243
"2075",2010,1174,72.6129032258064,11.0835536399804
"2076",2011,1174,66.6129032258064,13.2757358097517
"2077",2012,1174,68.1612903225806,11.399113340354
"2078",2013,1174,68.9393939393939,9.74339325498115
"2079",2014,1174,75.1470588235294,9.35214236658744
"2080",2015,1174,72.0333333333333,10.3739838167353
"2081",2016,1174,75.6666666666667,13.3425255669887
"2082",2017,1174,73.3548387096774,13.5340272082303
"2083",1985,1175,72.48,12.8391328886858
"2084",1986,1175,68.2222222222222,10.6096231113128
"2085",1987,1175,73.12,9.38225275009508
"2086",1988,1175,83.12,12.1734684183816
"2087",1989,1175,91.5,18.9116941047872
"2088",1990,1175,85.0714285714286,15.3645300308465
"2089",1991,1175,88.1481481481482,10.8333662063933
"2090",1992,1175,82.7307692307692,14.5672446050931
"2091",1993,1175,78.2142857142857,10.4255993445519
"2092",1994,1175,80.28,15.8180276899492
"2093",1995,1175,77,9.4339811320566
"2094",1996,1175,81.6666666666667,17.8605710994918
"2095",1997,1175,78.5185185185185,9.10777508239894
"2096",1998,1175,80.96,17.6717288344972
"2097",1999,1175,81.8461538461538,10.9423664997744
"2098",2000,1175,69.25,8.90120674299173
"2099",2001,1175,67.8928571428571,9.62381030921354
"2100",2002,1175,63.6551724137931,9.08796638445181
"2101",2003,1175,62.5925925925926,12.0456160530239
"2102",2004,1175,61.9285714285714,9.54105581326019
"2103",2005,1175,61.84375,10.6653172449526
"2104",2006,1175,57.1818181818182,8.24793362551549
"2105",2007,1175,58.46875,9.31174899548085
"2106",2008,1175,62.1428571428571,11.8469070372484
"2107",2009,1175,65.7333333333333,11.4709027192895
"2108",2010,1175,59.5,9.87623410010111
"2109",2011,1175,66.7857142857143,10.2283453021028
"2110",2012,1175,65.2592592592593,12.5899611797306
